[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak_min_node_hybrid_NSC_binomial
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/Q-494_bus.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] start:			Thu Aug 29 06:23:56 2024
[runlim] main pid:		3511
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 219 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 246 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 219 ( Q-494_bus.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 494.
c Encoding starts with w = 219:
c	Labels and Vertices aux var: 42484
c	Labels and Vertices constraints:  552292
c	Obj k aux var: 270218
c	Obj k constraints: 1913008
c	Obj k glue staircase constraints: 643428
c	Encoding duration: 0s
c	Number of clauses: 2465547
c	Number of irredundant clauses: 2464106
c	Number of variables: 556738
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.0 real, 474.4 MB
[runlim] sample:		20.0 time, 20.0 real, 458.4 MB
[runlim] sample:		30.0 time, 30.0 real, 470.7 MB
[runlim] sample:		40.0 time, 40.0 real, 476.1 MB
[runlim] sample:		50.0 time, 50.0 real, 479.0 MB
[runlim] sample:		60.0 time, 60.0 real, 472.7 MB
[runlim] sample:		70.0 time, 70.0 real, 489.5 MB
[runlim] sample:		80.0 time, 80.0 real, 489.6 MB
[runlim] sample:		90.0 time, 90.0 real, 483.7 MB
[runlim] sample:		100.0 time, 100.0 real, 494.3 MB
[runlim] sample:		110.0 time, 110.0 real, 511.1 MB
[runlim] sample:		120.0 time, 120.0 real, 488.2 MB
[runlim] sample:		130.0 time, 130.0 real, 501.2 MB
[runlim] sample:		140.0 time, 140.0 real, 495.2 MB
[runlim] sample:		150.0 time, 150.0 real, 493.0 MB
[runlim] sample:		160.0 time, 160.0 real, 522.0 MB
[runlim] sample:		170.0 time, 170.0 real, 442.2 MB
[runlim] sample:		180.0 time, 180.0 real, 508.9 MB
[runlim] sample:		190.0 time, 190.0 real, 508.9 MB
[runlim] sample:		200.0 time, 200.0 real, 542.2 MB
[runlim] sample:		210.0 time, 210.0 real, 563.1 MB
[runlim] sample:		220.0 time, 220.0 real, 491.8 MB
[runlim] sample:		230.0 time, 230.0 real, 520.7 MB
[runlim] sample:		240.0 time, 240.0 real, 520.7 MB
[runlim] sample:		250.0 time, 250.0 real, 514.2 MB
[runlim] sample:		260.0 time, 260.0 real, 514.2 MB
[runlim] sample:		270.0 time, 270.0 real, 575.8 MB
[runlim] sample:		280.0 time, 280.0 real, 539.4 MB
[runlim] sample:		290.0 time, 290.0 real, 520.3 MB
[runlim] sample:		300.0 time, 300.0 real, 545.8 MB
[runlim] sample:		310.0 time, 310.0 real, 553.4 MB
[runlim] sample:		320.0 time, 320.0 real, 551.0 MB
[runlim] sample:		330.0 time, 330.0 real, 607.2 MB
[runlim] sample:		340.0 time, 340.0 real, 607.2 MB
[runlim] sample:		350.0 time, 350.0 real, 643.4 MB
[runlim] sample:		360.0 time, 360.0 real, 643.4 MB
[runlim] sample:		370.0 time, 370.0 real, 643.0 MB
[runlim] sample:		380.0 time, 380.0 real, 643.0 MB
[runlim] sample:		390.0 time, 390.0 real, 665.6 MB
[runlim] sample:		400.0 time, 400.0 real, 587.2 MB
[runlim] sample:		410.0 time, 410.0 real, 587.2 MB
[runlim] sample:		420.0 time, 420.0 real, 590.5 MB
[runlim] sample:		430.0 time, 430.0 real, 616.2 MB
[runlim] sample:		440.0 time, 440.0 real, 636.8 MB
[runlim] sample:		450.0 time, 450.0 real, 672.1 MB
[runlim] sample:		460.0 time, 460.0 real, 579.3 MB
[runlim] sample:		470.0 time, 470.0 real, 565.7 MB
[runlim] sample:		480.0 time, 480.0 real, 585.7 MB
[runlim] sample:		490.0 time, 490.0 real, 585.7 MB
[runlim] sample:		500.0 time, 500.0 real, 676.9 MB
[runlim] sample:		510.0 time, 510.0 real, 587.8 MB
[runlim] sample:		520.0 time, 520.0 real, 587.5 MB
[runlim] sample:		530.0 time, 530.0 real, 599.9 MB
[runlim] sample:		540.0 time, 540.0 real, 599.9 MB
[runlim] sample:		550.0 time, 550.0 real, 582.9 MB
[runlim] sample:		560.0 time, 560.0 real, 606.8 MB
[runlim] sample:		570.0 time, 570.0 real, 599.5 MB
[runlim] sample:		580.0 time, 580.0 real, 599.5 MB
[runlim] sample:		590.0 time, 590.0 real, 659.3 MB
[runlim] sample:		600.0 time, 600.0 real, 622.6 MB
[runlim] sample:		610.0 time, 610.0 real, 596.7 MB
[runlim] sample:		620.0 time, 620.0 real, 596.7 MB
[runlim] sample:		630.0 time, 630.0 real, 652.9 MB
[runlim] sample:		639.9 time, 640.0 real, 652.7 MB
[runlim] sample:		649.9 time, 650.0 real, 652.7 MB
[runlim] sample:		659.9 time, 660.0 real, 662.4 MB
[runlim] sample:		669.9 time, 670.0 real, 648.8 MB
[runlim] sample:		679.9 time, 680.0 real, 632.4 MB
[runlim] sample:		689.9 time, 690.0 real, 632.4 MB
[runlim] sample:		699.9 time, 700.0 real, 696.9 MB
[runlim] sample:		709.9 time, 710.0 real, 696.9 MB
[runlim] sample:		719.9 time, 720.0 real, 739.4 MB
[runlim] sample:		729.9 time, 730.0 real, 732.4 MB
[runlim] sample:		739.9 time, 740.0 real, 732.4 MB
[runlim] sample:		749.9 time, 750.0 real, 786.7 MB
[runlim] sample:		759.9 time, 760.0 real, 918.6 MB
[runlim] sample:		769.9 time, 770.0 real, 775.6 MB
[runlim] sample:		779.9 time, 780.0 real, 775.6 MB
[runlim] sample:		789.9 time, 790.0 real, 822.3 MB
[runlim] sample:		799.9 time, 800.0 real, 822.3 MB
[runlim] sample:		809.9 time, 810.0 real, 822.3 MB
[runlim] sample:		819.9 time, 820.0 real, 1023.9 MB
[runlim] sample:		829.9 time, 830.0 real, 828.9 MB
[runlim] sample:		839.9 time, 840.0 real, 828.9 MB
[runlim] sample:		849.9 time, 850.0 real, 865.5 MB
[runlim] sample:		859.9 time, 860.0 real, 1035.7 MB
[runlim] sample:		869.9 time, 870.0 real, 793.1 MB
[runlim] sample:		879.9 time, 880.0 real, 793.1 MB
[runlim] sample:		889.9 time, 890.0 real, 861.1 MB
[runlim] sample:		899.9 time, 900.0 real, 818.2 MB
[runlim] sample:		909.9 time, 910.0 real, 818.2 MB
[runlim] sample:		919.9 time, 920.0 real, 840.1 MB
[runlim] sample:		929.9 time, 930.0 real, 770.2 MB
[runlim] sample:		939.9 time, 940.0 real, 770.2 MB
[runlim] sample:		949.9 time, 950.0 real, 947.4 MB
[runlim] sample:		959.9 time, 960.0 real, 741.2 MB
[runlim] sample:		969.9 time, 970.0 real, 697.7 MB
[runlim] sample:		979.9 time, 980.0 real, 747.2 MB
[runlim] sample:		989.9 time, 990.0 real, 747.2 MB
[runlim] sample:		999.9 time, 1000.0 real, 809.2 MB
[runlim] sample:		1009.9 time, 1010.0 real, 809.2 MB
[runlim] sample:		1019.9 time, 1020.0 real, 816.6 MB
[runlim] sample:		1029.9 time, 1030.0 real, 887.4 MB
[runlim] sample:		1039.9 time, 1040.0 real, 764.5 MB
[runlim] sample:		1049.9 time, 1050.0 real, 812.1 MB
[runlim] sample:		1059.9 time, 1060.0 real, 716.2 MB
[runlim] sample:		1069.9 time, 1070.0 real, 713.3 MB
[runlim] sample:		1079.9 time, 1080.0 real, 692.1 MB
[runlim] sample:		1089.9 time, 1090.0 real, 692.1 MB
[runlim] sample:		1099.9 time, 1100.0 real, 695.7 MB
[runlim] sample:		1109.9 time, 1110.0 real, 695.7 MB
[runlim] sample:		1119.9 time, 1120.0 real, 742.7 MB
[runlim] sample:		1129.9 time, 1130.0 real, 742.7 MB
[runlim] sample:		1139.9 time, 1140.0 real, 725.4 MB
[runlim] sample:		1149.9 time, 1150.0 real, 725.4 MB
[runlim] sample:		1159.9 time, 1160.0 real, 704.9 MB
[runlim] sample:		1169.9 time, 1170.0 real, 704.9 MB
[runlim] sample:		1179.9 time, 1180.0 real, 724.4 MB
[runlim] sample:		1189.9 time, 1190.0 real, 724.4 MB
[runlim] sample:		1199.9 time, 1200.0 real, 724.4 MB
[runlim] sample:		1209.9 time, 1210.0 real, 747.4 MB
[runlim] sample:		1219.9 time, 1220.0 real, 747.4 MB
[runlim] sample:		1229.9 time, 1230.0 real, 747.4 MB
[runlim] sample:		1239.9 time, 1240.0 real, 827.5 MB
