[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak_max_node
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/BenchmarksAdd/V-nos6.mtx.rnd
[runlim] argv[2]:		--duplex
[runlim] start:			Mon Aug 19 01:10:19 2024
[runlim] main pid:		2192
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 326 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 337 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 326 ( V-nos6.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Duplex encoder with n = 675.
c Encoding starts with w = 326:
c	Labels and Vertices aux var: 67500
c	Labels and Vertices constraints:  1013175
c	Obj k aux var: 1345950
c	Obj k constraints: 5871825
c	Obj k glue staircase constraints: 1799550
c	Encoding duration: 2s
c	Number of clauses: 6885337
c	Number of irredundant clauses: 6409547
c	Number of variables: 1869075
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.4 real, 1193.1 MB
[runlim] sample:		20.0 time, 20.4 real, 1202.5 MB
[runlim] sample:		30.0 time, 30.4 real, 1224.5 MB
[runlim] sample:		40.0 time, 40.4 real, 1351.1 MB
[runlim] sample:		50.0 time, 50.4 real, 1276.2 MB
[runlim] sample:		60.0 time, 60.4 real, 1276.2 MB
[runlim] sample:		70.0 time, 70.4 real, 1224.4 MB
[runlim] sample:		80.0 time, 80.4 real, 1274.5 MB
[runlim] sample:		90.0 time, 90.4 real, 1278.5 MB
[runlim] sample:		100.0 time, 100.4 real, 1283.7 MB
[runlim] sample:		110.0 time, 110.4 real, 1283.6 MB
[runlim] sample:		120.0 time, 120.4 real, 1281.6 MB
[runlim] sample:		130.0 time, 130.4 real, 1280.5 MB
[runlim] sample:		140.0 time, 140.4 real, 1281.3 MB
[runlim] sample:		150.0 time, 150.4 real, 1290.1 MB
[runlim] sample:		160.0 time, 160.4 real, 1290.1 MB
[runlim] sample:		170.0 time, 170.4 real, 1304.0 MB
[runlim] sample:		180.0 time, 180.4 real, 1257.6 MB
[runlim] sample:		190.0 time, 190.4 real, 1257.5 MB
[runlim] sample:		200.0 time, 200.4 real, 1243.2 MB
[runlim] sample:		210.0 time, 210.4 real, 1239.6 MB
[runlim] sample:		220.0 time, 220.4 real, 1286.1 MB
[runlim] sample:		230.0 time, 230.4 real, 1286.0 MB
[runlim] sample:		240.0 time, 240.4 real, 1284.3 MB
[runlim] sample:		250.0 time, 250.4 real, 1236.5 MB
[runlim] sample:		260.0 time, 260.4 real, 1259.5 MB
[runlim] sample:		270.0 time, 270.4 real, 1259.4 MB
[runlim] sample:		280.0 time, 280.4 real, 1262.4 MB
[runlim] sample:		290.0 time, 290.4 real, 1260.2 MB
[runlim] sample:		300.0 time, 300.4 real, 1289.5 MB
[runlim] sample:		310.0 time, 310.4 real, 1289.6 MB
[runlim] sample:		320.0 time, 320.4 real, 1289.5 MB
[runlim] sample:		330.0 time, 330.4 real, 1292.3 MB
[runlim] sample:		340.0 time, 340.4 real, 1297.5 MB
[runlim] sample:		350.0 time, 350.4 real, 1249.0 MB
[runlim] sample:		360.0 time, 360.4 real, 1298.1 MB
[runlim] sample:		370.0 time, 370.4 real, 1293.8 MB
[runlim] sample:		380.0 time, 380.4 real, 1293.8 MB
[runlim] sample:		390.0 time, 390.4 real, 1296.5 MB
[runlim] sample:		400.0 time, 400.4 real, 1296.5 MB
[runlim] sample:		410.0 time, 410.4 real, 1245.6 MB
[runlim] sample:		420.0 time, 420.4 real, 1249.5 MB
[runlim] sample:		430.0 time, 430.4 real, 1249.5 MB
[runlim] sample:		440.0 time, 440.4 real, 1249.5 MB
[runlim] sample:		450.0 time, 450.4 real, 1254.0 MB
[runlim] sample:		460.0 time, 460.4 real, 1257.4 MB
[runlim] sample:		470.0 time, 470.4 real, 1298.9 MB
[runlim] sample:		480.0 time, 480.4 real, 1303.7 MB
[runlim] sample:		490.0 time, 490.4 real, 1288.1 MB
[runlim] sample:		500.0 time, 500.4 real, 1288.0 MB
[runlim] sample:		510.0 time, 510.4 real, 1305.1 MB
[runlim] sample:		520.0 time, 520.4 real, 1305.1 MB
[runlim] sample:		530.0 time, 530.4 real, 1319.4 MB
[runlim] sample:		540.0 time, 540.4 real, 1334.9 MB
[runlim] sample:		550.0 time, 550.4 real, 1331.1 MB
[runlim] sample:		560.0 time, 560.4 real, 1298.3 MB
[runlim] sample:		570.0 time, 570.4 real, 1353.9 MB
[runlim] sample:		580.0 time, 580.4 real, 1517.9 MB
[runlim] sample:		590.0 time, 590.4 real, 1343.4 MB
[runlim] sample:		600.0 time, 600.4 real, 1386.2 MB
[runlim] sample:		610.0 time, 610.4 real, 1352.2 MB
[runlim] sample:		620.0 time, 620.4 real, 1395.0 MB
[runlim] sample:		630.0 time, 630.4 real, 1404.6 MB
[runlim] sample:		640.0 time, 640.4 real, 1404.6 MB
[runlim] sample:		650.0 time, 650.4 real, 1406.0 MB
[runlim] sample:		660.0 time, 660.4 real, 1363.1 MB
[runlim] sample:		670.0 time, 670.4 real, 1407.9 MB
[runlim] sample:		680.0 time, 680.4 real, 1387.7 MB
[runlim] sample:		690.0 time, 690.4 real, 1428.8 MB
[runlim] sample:		700.0 time, 700.4 real, 1437.5 MB
[runlim] sample:		710.0 time, 710.4 real, 1472.3 MB
[runlim] sample:		720.0 time, 720.4 real, 1472.3 MB
[runlim] sample:		730.0 time, 730.4 real, 1521.0 MB
[runlim] sample:		740.0 time, 740.4 real, 1528.5 MB
[runlim] sample:		750.0 time, 750.4 real, 1512.8 MB
[runlim] sample:		760.0 time, 760.4 real, 1560.6 MB
[runlim] sample:		770.0 time, 770.4 real, 1541.0 MB
[runlim] sample:		780.0 time, 780.4 real, 1528.3 MB
[runlim] sample:		790.0 time, 790.4 real, 1493.4 MB
[runlim] sample:		800.0 time, 800.4 real, 1451.2 MB
[runlim] sample:		810.0 time, 810.4 real, 1472.3 MB
[runlim] sample:		820.0 time, 820.4 real, 1475.2 MB
[runlim] sample:		830.0 time, 830.4 real, 1470.0 MB
[runlim] sample:		840.0 time, 840.4 real, 1487.9 MB
[runlim] sample:		850.0 time, 850.4 real, 1505.9 MB
[runlim] sample:		860.0 time, 860.4 real, 1505.9 MB
[runlim] sample:		870.0 time, 870.4 real, 1522.4 MB
[runlim] sample:		880.0 time, 880.4 real, 1511.5 MB
[runlim] sample:		890.0 time, 890.4 real, 1526.9 MB
[runlim] sample:		900.0 time, 900.4 real, 1462.5 MB
[runlim] sample:		910.0 time, 910.4 real, 1462.5 MB
[runlim] sample:		920.0 time, 920.4 real, 1475.3 MB
[runlim] sample:		930.0 time, 930.4 real, 1475.3 MB
[runlim] sample:		940.0 time, 940.4 real, 1496.6 MB
[runlim] sample:		950.0 time, 950.4 real, 1496.6 MB
[runlim] sample:		960.0 time, 960.4 real, 1541.4 MB
[runlim] sample:		969.9 time, 970.4 real, 1577.7 MB
[runlim] sample:		979.9 time, 980.4 real, 1470.8 MB
[runlim] sample:		989.9 time, 990.4 real, 1470.8 MB
[runlim] sample:		999.9 time, 1000.4 real, 1458.9 MB
[runlim] sample:		1009.9 time, 1010.4 real, 1482.7 MB
[runlim] sample:		1019.9 time, 1020.4 real, 1485.4 MB
[runlim] sample:		1029.9 time, 1030.4 real, 1488.7 MB
[runlim] sample:		1039.9 time, 1040.4 real, 1497.4 MB
[runlim] sample:		1049.9 time, 1050.4 real, 1494.9 MB
[runlim] sample:		1059.9 time, 1060.4 real, 1494.9 MB
[runlim] sample:		1069.9 time, 1070.4 real, 1455.7 MB
[runlim] sample:		1079.9 time, 1080.4 real, 1455.7 MB
[runlim] sample:		1089.9 time, 1090.4 real, 1453.2 MB
[runlim] sample:		1099.9 time, 1100.4 real, 1453.2 MB
[runlim] sample:		1109.9 time, 1110.4 real, 1495.0 MB
[runlim] sample:		1119.9 time, 1120.4 real, 1500.2 MB
[runlim] sample:		1129.9 time, 1130.4 real, 1539.5 MB
[runlim] sample:		1139.9 time, 1140.4 real, 1504.7 MB
[runlim] sample:		1149.9 time, 1150.4 real, 1508.9 MB
[runlim] sample:		1159.9 time, 1160.4 real, 1508.9 MB
[runlim] sample:		1169.9 time, 1170.4 real, 1502.5 MB
[runlim] sample:		1179.9 time, 1180.4 real, 1502.5 MB
[runlim] sample:		1189.9 time, 1190.4 real, 1503.6 MB
[runlim] sample:		1199.9 time, 1200.4 real, 1498.1 MB
[runlim] sample:		1209.9 time, 1210.4 real, 1694.3 MB
