[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_no_symbreak
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/P-can__445.mtx.rnd
[runlim] argv[2]:		--duplex
[runlim] start:			Mon Aug 19 18:08:03 2024
[runlim] main pid:		8109
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 78 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Duplex encoder with n = 445.
c Encoding starts with w = 78:
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  456570
c	Obj k aux var: 664830
c	Obj k constraints: 4604821
c	Obj k glue staircase constraints: 2452356
c	Encoding duration: 1s
c	Number of clauses: 5061391
c	Number of irredundant clauses: 4735206
c	Number of variables: 899345
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 789.5 MB
[runlim] sample:		20.0 time, 20.1 real, 863.3 MB
[runlim] sample:		30.0 time, 30.1 real, 860.3 MB
[runlim] sample:		40.0 time, 40.1 real, 864.3 MB
[runlim] sample:		50.0 time, 50.1 real, 787.9 MB
[runlim] sample:		60.0 time, 60.1 real, 852.0 MB
[runlim] sample:		70.0 time, 70.1 real, 819.4 MB
[runlim] sample:		80.0 time, 80.1 real, 832.8 MB
[runlim] sample:		90.0 time, 90.1 real, 859.8 MB
[runlim] sample:		100.0 time, 100.1 real, 863.0 MB
[runlim] sample:		110.0 time, 110.1 real, 864.1 MB
[runlim] sample:		120.0 time, 120.1 real, 869.1 MB
[runlim] sample:		130.0 time, 130.1 real, 996.6 MB
[runlim] sample:		140.0 time, 140.1 real, 972.7 MB
[runlim] sample:		150.0 time, 150.1 real, 972.7 MB
[runlim] sample:		160.0 time, 160.1 real, 911.3 MB
[runlim] sample:		170.0 time, 170.1 real, 905.8 MB
[runlim] sample:		180.0 time, 180.1 real, 904.2 MB
[runlim] sample:		190.0 time, 190.1 real, 870.5 MB
[runlim] sample:		200.0 time, 200.1 real, 838.7 MB
[runlim] sample:		210.0 time, 210.1 real, 883.6 MB
[runlim] sample:		220.0 time, 220.1 real, 868.5 MB
[runlim] sample:		230.0 time, 230.1 real, 1096.1 MB
[runlim] sample:		239.9 time, 240.1 real, 910.8 MB
[runlim] sample:		250.0 time, 250.1 real, 981.3 MB
[runlim] sample:		259.9 time, 260.1 real, 1065.2 MB
[runlim] sample:		269.9 time, 270.1 real, 1065.2 MB
[runlim] sample:		279.9 time, 280.1 real, 1100.9 MB
[runlim] sample:		289.9 time, 290.1 real, 1100.9 MB
[runlim] sample:		299.9 time, 300.1 real, 1155.7 MB
[runlim] sample:		309.9 time, 310.1 real, 1316.2 MB
[runlim] sample:		319.9 time, 320.1 real, 1367.9 MB
[runlim] sample:		329.9 time, 330.1 real, 1367.9 MB
[runlim] sample:		339.9 time, 340.1 real, 1333.0 MB
[runlim] sample:		349.9 time, 350.1 real, 1333.0 MB
[runlim] sample:		359.9 time, 360.1 real, 1333.0 MB
[runlim] sample:		369.9 time, 370.1 real, 1326.6 MB
[runlim] sample:		379.9 time, 380.1 real, 1326.6 MB
[runlim] sample:		389.9 time, 390.1 real, 1100.9 MB
[runlim] sample:		399.9 time, 400.1 real, 1091.9 MB
[runlim] sample:		409.9 time, 410.1 real, 1105.9 MB
[runlim] sample:		419.9 time, 420.1 real, 1054.2 MB
[runlim] sample:		429.9 time, 430.1 real, 1193.3 MB
[runlim] sample:		439.9 time, 440.1 real, 1036.2 MB
[runlim] sample:		449.9 time, 450.1 real, 1059.1 MB
[runlim] sample:		459.9 time, 460.1 real, 1063.1 MB
[runlim] sample:		469.9 time, 470.1 real, 1063.1 MB
[runlim] sample:		479.9 time, 480.1 real, 1063.1 MB
[runlim] sample:		489.9 time, 490.1 real, 1160.1 MB
[runlim] sample:		499.9 time, 500.1 real, 1057.6 MB
[runlim] sample:		509.9 time, 510.1 real, 1280.5 MB
[runlim] sample:		519.9 time, 520.1 real, 1159.4 MB
[runlim] sample:		529.9 time, 530.1 real, 1128.2 MB
[runlim] sample:		539.9 time, 540.1 real, 1111.5 MB
[runlim] sample:		549.9 time, 550.1 real, 1051.5 MB
[runlim] sample:		559.9 time, 560.1 real, 1067.9 MB
[runlim] sample:		569.9 time, 570.1 real, 1194.4 MB
[runlim] sample:		579.9 time, 580.1 real, 1194.4 MB
[runlim] sample:		589.9 time, 590.1 real, 1187.1 MB
[runlim] sample:		599.9 time, 600.1 real, 1187.1 MB
[runlim] sample:		609.9 time, 610.1 real, 1187.1 MB
[runlim] sample:		619.9 time, 620.1 real, 1311.5 MB
[runlim] sample:		629.9 time, 630.1 real, 1311.5 MB
[runlim] sample:		639.9 time, 640.1 real, 1311.5 MB
[runlim] sample:		649.9 time, 650.1 real, 1366.1 MB
[runlim] sample:		659.9 time, 660.1 real, 1066.1 MB
[runlim] sample:		669.9 time, 670.1 real, 1077.5 MB
[runlim] sample:		679.9 time, 680.1 real, 1104.0 MB
[runlim] sample:		689.9 time, 690.1 real, 1116.1 MB
[runlim] sample:		699.9 time, 700.1 real, 1069.7 MB
[runlim] sample:		709.9 time, 710.1 real, 1069.7 MB
[runlim] sample:		719.9 time, 720.1 real, 1083.5 MB
[runlim] sample:		729.9 time, 730.1 real, 1086.5 MB
[runlim] sample:		739.9 time, 740.1 real, 1147.7 MB
[runlim] sample:		749.9 time, 750.1 real, 1147.7 MB
[runlim] sample:		759.9 time, 760.1 real, 1116.6 MB
[runlim] sample:		769.9 time, 770.1 real, 1291.5 MB
[runlim] sample:		779.9 time, 780.1 real, 1247.4 MB
[runlim] sample:		789.9 time, 790.1 real, 1247.4 MB
[runlim] sample:		799.9 time, 800.1 real, 1308.3 MB
[runlim] sample:		809.9 time, 810.1 real, 1308.3 MB
[runlim] sample:		819.9 time, 820.1 real, 1308.3 MB
[runlim] sample:		829.9 time, 830.1 real, 1394.4 MB
[runlim] sample:		839.9 time, 840.1 real, 1696.9 MB
[runlim] sample:		849.9 time, 850.1 real, 1286.5 MB
[runlim] sample:		859.9 time, 860.1 real, 1307.0 MB
[runlim] sample:		869.9 time, 870.1 real, 1322.5 MB
[runlim] sample:		879.9 time, 880.1 real, 1333.9 MB
[runlim] sample:		889.9 time, 890.1 real, 1333.9 MB
[runlim] sample:		899.9 time, 900.1 real, 1390.0 MB
[runlim] sample:		909.9 time, 910.1 real, 1390.0 MB
[runlim] sample:		919.9 time, 920.1 real, 1292.1 MB
[runlim] sample:		929.9 time, 930.1 real, 1283.9 MB
[runlim] sample:		939.9 time, 940.1 real, 1283.9 MB
[runlim] sample:		949.9 time, 950.1 real, 1449.0 MB
[runlim] sample:		959.9 time, 960.1 real, 1449.0 MB
[runlim] sample:		969.9 time, 970.1 real, 1449.0 MB
[runlim] sample:		979.9 time, 980.1 real, 1289.9 MB
[runlim] sample:		989.9 time, 990.1 real, 1289.9 MB
[runlim] sample:		999.9 time, 1000.1 real, 1514.6 MB
[runlim] sample:		1009.9 time, 1010.1 real, 1514.6 MB
[runlim] sample:		1019.9 time, 1020.1 real, 1274.4 MB
[runlim] sample:		1029.9 time, 1030.1 real, 1274.4 MB
[runlim] sample:		1039.9 time, 1040.1 real, 1392.9 MB
[runlim] sample:		1049.9 time, 1050.1 real, 1392.9 MB
[runlim] sample:		1059.9 time, 1060.1 real, 1285.5 MB
[runlim] sample:		1069.9 time, 1070.1 real, 1284.8 MB
[runlim] sample:		1079.9 time, 1080.1 real, 1284.8 MB
[runlim] sample:		1089.9 time, 1090.1 real, 1284.8 MB
[runlim] sample:		1099.9 time, 1100.1 real, 1284.8 MB
[runlim] sample:		1109.9 time, 1110.1 real, 1495.4 MB
[runlim] sample:		1119.9 time, 1120.1 real, 1480.8 MB
[runlim] sample:		1129.9 time, 1130.1 real, 1480.8 MB
[runlim] sample:		1139.9 time, 1140.1 real, 1480.8 MB
[runlim] sample:		1149.9 time, 1150.1 real, 1846.8 MB
[runlim] sample:		1159.9 time, 1160.1 real, 1332.7 MB
[runlim] sample:		1169.9 time, 1170.1 real, 1267.1 MB
[runlim] sample:		1179.9 time, 1180.1 real, 1303.5 MB
[runlim] sample:		1189.9 time, 1190.1 real, 1303.5 MB
[runlim] sample:		1199.9 time, 1200.1 real, 1255.8 MB
[runlim] sample:		1209.9 time, 1210.1 real, 1255.8 MB
[runlim] sample:		1219.9 time, 1220.1 real, 1303.8 MB
