[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak_max_node
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/X-can__715.mtx.rnd
[runlim] argv[2]:		--duplex
[runlim] start:			Sun Aug 18 20:32:56 2024
[runlim] main pid:		25175
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 112 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 142 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 112 ( X-can__715.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Duplex encoder with n = 715.
c Encoding starts with w = 112:
c	Labels and Vertices aux var: 74360
c	Labels and Vertices constraints:  1147575
c	Obj k aux var: 1806090
c	Obj k constraints: 12946400
c	Obj k glue staircase constraints: 7137025
c	Encoding duration: 5s
c	Number of clauses: 14094332
c	Number of irredundant clauses: 13123451
c	Number of variables: 2391675
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.4 real, 2028.5 MB
[runlim] sample:		20.0 time, 20.4 real, 2401.5 MB
[runlim] sample:		30.0 time, 30.4 real, 2177.5 MB
[runlim] sample:		40.0 time, 40.4 real, 2142.9 MB
[runlim] sample:		50.0 time, 50.4 real, 2182.6 MB
[runlim] sample:		60.0 time, 60.4 real, 2185.2 MB
[runlim] sample:		70.0 time, 70.4 real, 2176.2 MB
[runlim] sample:		80.0 time, 80.4 real, 2220.0 MB
[runlim] sample:		90.0 time, 90.4 real, 2172.9 MB
[runlim] sample:		100.0 time, 100.4 real, 2196.8 MB
[runlim] sample:		110.0 time, 110.4 real, 2450.9 MB
[runlim] sample:		120.0 time, 120.4 real, 2182.2 MB
[runlim] sample:		130.0 time, 130.4 real, 2207.9 MB
[runlim] sample:		140.0 time, 140.4 real, 2171.3 MB
[runlim] sample:		150.0 time, 150.4 real, 2458.3 MB
[runlim] sample:		160.0 time, 160.4 real, 2144.1 MB
[runlim] sample:		170.0 time, 170.4 real, 2146.0 MB
[runlim] sample:		180.0 time, 180.4 real, 2145.1 MB
[runlim] sample:		190.0 time, 190.4 real, 2228.5 MB
[runlim] sample:		200.0 time, 200.4 real, 2252.4 MB
[runlim] sample:		210.0 time, 210.4 real, 2543.9 MB
[runlim] sample:		220.0 time, 220.4 real, 2167.6 MB
[runlim] sample:		230.0 time, 230.4 real, 2168.5 MB
[runlim] sample:		240.0 time, 240.4 real, 2143.1 MB
[runlim] sample:		250.0 time, 250.4 real, 2190.6 MB
[runlim] sample:		260.0 time, 260.4 real, 2186.9 MB
[runlim] sample:		270.0 time, 270.4 real, 2188.3 MB
[runlim] sample:		280.0 time, 280.4 real, 2188.8 MB
[runlim] sample:		290.0 time, 290.4 real, 2142.4 MB
[runlim] sample:		300.0 time, 300.4 real, 2189.4 MB
[runlim] sample:		310.0 time, 310.4 real, 2189.4 MB
[runlim] sample:		320.0 time, 320.4 real, 2193.5 MB
[runlim] sample:		330.0 time, 330.4 real, 2193.5 MB
[runlim] sample:		340.0 time, 340.4 real, 2194.7 MB
[runlim] sample:		350.0 time, 350.4 real, 2470.9 MB
[runlim] sample:		360.0 time, 360.4 real, 2469.6 MB
[runlim] sample:		370.0 time, 370.4 real, 2471.8 MB
[runlim] sample:		380.0 time, 380.4 real, 2779.8 MB
[runlim] sample:		390.0 time, 390.4 real, 2211.6 MB
[runlim] sample:		400.0 time, 400.4 real, 2202.3 MB
[runlim] sample:		410.0 time, 410.4 real, 2209.4 MB
[runlim] sample:		420.0 time, 420.4 real, 2181.4 MB
[runlim] sample:		430.0 time, 430.4 real, 2181.4 MB
[runlim] sample:		440.0 time, 440.4 real, 2181.4 MB
[runlim] sample:		450.0 time, 450.4 real, 2175.6 MB
[runlim] sample:		460.0 time, 460.4 real, 2175.6 MB
[runlim] sample:		470.0 time, 470.4 real, 2181.1 MB
[runlim] sample:		480.0 time, 480.4 real, 2206.2 MB
[runlim] sample:		490.0 time, 490.4 real, 2243.6 MB
[runlim] sample:		500.0 time, 500.4 real, 2218.4 MB
[runlim] sample:		510.0 time, 510.4 real, 2218.5 MB
[runlim] sample:		520.0 time, 520.4 real, 2218.5 MB
[runlim] sample:		530.0 time, 530.4 real, 2179.0 MB
[runlim] sample:		540.0 time, 540.4 real, 2179.0 MB
[runlim] sample:		550.0 time, 550.4 real, 2208.9 MB
[runlim] sample:		560.0 time, 560.4 real, 2208.9 MB
[runlim] sample:		570.0 time, 570.4 real, 2209.0 MB
[runlim] sample:		580.0 time, 580.4 real, 2209.2 MB
[runlim] sample:		590.0 time, 590.4 real, 2210.1 MB
[runlim] sample:		600.0 time, 600.4 real, 2207.2 MB
[runlim] sample:		610.0 time, 610.4 real, 2207.1 MB
[runlim] sample:		620.0 time, 620.4 real, 2207.1 MB
[runlim] sample:		630.0 time, 630.4 real, 2235.9 MB
[runlim] sample:		640.0 time, 640.4 real, 2224.1 MB
[runlim] sample:		649.9 time, 650.4 real, 2202.6 MB
[runlim] sample:		660.0 time, 660.4 real, 2582.3 MB
[runlim] sample:		669.9 time, 670.4 real, 2251.8 MB
[runlim] sample:		679.9 time, 680.4 real, 2282.2 MB
[runlim] sample:		689.9 time, 690.4 real, 2265.5 MB
[runlim] sample:		699.9 time, 700.4 real, 2265.5 MB
[runlim] sample:		709.9 time, 710.4 real, 2267.3 MB
[runlim] sample:		719.9 time, 720.4 real, 2268.2 MB
[runlim] sample:		729.9 time, 730.4 real, 2209.6 MB
[runlim] sample:		739.9 time, 740.4 real, 2209.6 MB
[runlim] sample:		749.9 time, 750.4 real, 2253.2 MB
[runlim] sample:		759.9 time, 760.4 real, 2253.2 MB
[runlim] sample:		769.9 time, 770.4 real, 2253.2 MB
[runlim] sample:		779.9 time, 780.4 real, 2209.4 MB
[runlim] sample:		789.9 time, 790.4 real, 2163.0 MB
[runlim] sample:		799.9 time, 800.4 real, 2185.5 MB
[runlim] sample:		809.9 time, 810.4 real, 2185.5 MB
[runlim] sample:		819.9 time, 820.4 real, 2185.1 MB
[runlim] sample:		829.9 time, 830.4 real, 2208.7 MB
[runlim] sample:		839.9 time, 840.4 real, 2208.7 MB
[runlim] sample:		849.9 time, 850.4 real, 2215.7 MB
[runlim] sample:		859.9 time, 860.4 real, 2215.5 MB
[runlim] sample:		869.9 time, 870.4 real, 2215.5 MB
[runlim] sample:		879.9 time, 880.4 real, 2531.2 MB
[runlim] sample:		889.9 time, 890.4 real, 2220.9 MB
[runlim] sample:		899.9 time, 900.4 real, 2220.9 MB
[runlim] sample:		909.9 time, 910.4 real, 2461.3 MB
[runlim] sample:		919.9 time, 920.4 real, 2207.4 MB
[runlim] sample:		929.9 time, 930.4 real, 2207.4 MB
[runlim] sample:		939.9 time, 940.4 real, 2377.9 MB
[runlim] sample:		949.9 time, 950.4 real, 2377.9 MB
[runlim] sample:		959.9 time, 960.4 real, 2379.8 MB
[runlim] sample:		969.9 time, 970.4 real, 2686.2 MB
[runlim] sample:		979.9 time, 980.4 real, 2213.6 MB
[runlim] sample:		989.9 time, 990.4 real, 2214.3 MB
[runlim] sample:		999.9 time, 1000.4 real, 2214.3 MB
[runlim] sample:		1009.9 time, 1010.4 real, 2214.3 MB
[runlim] sample:		1019.9 time, 1020.4 real, 2443.0 MB
[runlim] sample:		1029.8 time, 1030.4 real, 2443.0 MB
[runlim] sample:		1039.8 time, 1040.4 real, 2443.0 MB
[runlim] sample:		1049.8 time, 1050.4 real, 2507.6 MB
[runlim] sample:		1059.8 time, 1060.4 real, 2531.7 MB
[runlim] sample:		1069.9 time, 1070.4 real, 2507.6 MB
[runlim] sample:		1079.8 time, 1080.4 real, 2507.6 MB
[runlim] sample:		1089.8 time, 1090.4 real, 2232.7 MB
[runlim] sample:		1099.8 time, 1100.4 real, 2232.7 MB
[runlim] sample:		1109.8 time, 1110.4 real, 2232.7 MB
[runlim] sample:		1119.8 time, 1120.4 real, 2440.2 MB
[runlim] sample:		1129.8 time, 1130.4 real, 2440.2 MB
[runlim] sample:		1139.8 time, 1140.4 real, 2440.2 MB
[runlim] sample:		1149.8 time, 1150.4 real, 2440.2 MB
[runlim] sample:		1159.8 time, 1160.4 real, 2440.2 MB
[runlim] sample:		1169.8 time, 1170.4 real, 2460.0 MB
[runlim] sample:		1179.8 time, 1180.4 real, 2569.6 MB
[runlim] sample:		1189.8 time, 1190.4 real, 2705.5 MB
[runlim] sample:		1199.8 time, 1200.4 real, 2813.2 MB
[runlim] sample:		1209.8 time, 1210.4 real, 2843.2 MB
