[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak_max_node
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/X-can__715.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] start:			Sun Aug 18 20:42:46 2024
[runlim] main pid:		26457
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 112 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 142 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 112 ( X-can__715.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 715.
c Encoding starts with w = 112:
c	Labels and Vertices aux var: 74360
c	Labels and Vertices constraints:  1147575
c	Obj k aux var: 899470
c	Obj k constraints: 10776975
c	Obj k glue staircase constraints: 7134050
c	Encoding duration: 4s
c	Number of clauses: 11924907
c	Number of irredundant clauses: 11920715
c	Number of variables: 1485055
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.9 real, 1743.5 MB
[runlim] sample:		20.0 time, 20.9 real, 1769.2 MB
[runlim] sample:		30.0 time, 30.9 real, 1781.2 MB
[runlim] sample:		40.0 time, 40.9 real, 1818.0 MB
[runlim] sample:		50.0 time, 50.9 real, 2051.4 MB
[runlim] sample:		60.0 time, 60.9 real, 1789.4 MB
[runlim] sample:		70.0 time, 70.9 real, 1743.9 MB
[runlim] sample:		80.0 time, 80.9 real, 1756.7 MB
[runlim] sample:		90.0 time, 90.9 real, 1792.2 MB
[runlim] sample:		100.0 time, 100.9 real, 1796.5 MB
[runlim] sample:		110.0 time, 110.9 real, 1831.4 MB
[runlim] sample:		120.0 time, 120.9 real, 1795.0 MB
[runlim] sample:		130.0 time, 130.9 real, 1795.0 MB
[runlim] sample:		140.0 time, 140.9 real, 1798.8 MB
[runlim] sample:		150.0 time, 150.9 real, 1798.8 MB
[runlim] sample:		160.0 time, 160.9 real, 1798.8 MB
[runlim] sample:		170.0 time, 170.9 real, 1953.2 MB
[runlim] sample:		180.0 time, 180.9 real, 2000.9 MB
[runlim] sample:		190.0 time, 190.9 real, 2000.9 MB
[runlim] sample:		200.0 time, 200.9 real, 2006.7 MB
[runlim] sample:		210.0 time, 210.9 real, 2006.7 MB
[runlim] sample:		220.0 time, 220.9 real, 2407.2 MB
[runlim] sample:		230.0 time, 230.9 real, 1869.6 MB
[runlim] sample:		240.0 time, 240.9 real, 1893.5 MB
[runlim] sample:		250.0 time, 250.9 real, 1798.8 MB
[runlim] sample:		260.0 time, 260.9 real, 1775.0 MB
[runlim] sample:		270.0 time, 270.9 real, 1746.5 MB
[runlim] sample:		280.0 time, 280.9 real, 1748.6 MB
[runlim] sample:		290.0 time, 290.9 real, 1801.3 MB
[runlim] sample:		300.0 time, 300.9 real, 1766.6 MB
[runlim] sample:		310.0 time, 310.9 real, 1766.6 MB
[runlim] sample:		320.0 time, 320.9 real, 1815.9 MB
[runlim] sample:		330.0 time, 330.9 real, 1815.9 MB
[runlim] sample:		340.0 time, 340.9 real, 2003.4 MB
[runlim] sample:		350.0 time, 350.9 real, 2077.1 MB
[runlim] sample:		360.0 time, 360.9 real, 2048.3 MB
[runlim] sample:		370.0 time, 370.9 real, 2366.0 MB
[runlim] sample:		380.0 time, 380.9 real, 1786.7 MB
[runlim] sample:		390.0 time, 390.9 real, 1777.3 MB
[runlim] sample:		400.0 time, 400.9 real, 1767.8 MB
[runlim] sample:		410.0 time, 410.9 real, 1802.3 MB
[runlim] sample:		420.0 time, 420.9 real, 1809.7 MB
[runlim] sample:		430.0 time, 430.9 real, 1809.7 MB
[runlim] sample:		440.0 time, 440.9 real, 1809.7 MB
[runlim] sample:		450.0 time, 450.9 real, 1809.7 MB
[runlim] sample:		460.0 time, 460.9 real, 1938.9 MB
[runlim] sample:		470.0 time, 470.9 real, 1809.8 MB
[runlim] sample:		479.9 time, 480.9 real, 1809.8 MB
[runlim] sample:		490.0 time, 490.9 real, 1679.2 MB
[runlim] sample:		500.0 time, 500.9 real, 1809.8 MB
[runlim] sample:		509.9 time, 510.9 real, 1805.4 MB
[runlim] sample:		520.0 time, 520.9 real, 1805.4 MB
[runlim] sample:		530.0 time, 530.9 real, 1805.4 MB
[runlim] sample:		540.0 time, 540.9 real, 1805.4 MB
[runlim] sample:		550.0 time, 550.9 real, 1805.4 MB
[runlim] sample:		560.0 time, 560.9 real, 1830.9 MB
[runlim] sample:		570.0 time, 570.9 real, 2370.1 MB
[runlim] sample:		580.0 time, 580.9 real, 2370.1 MB
[runlim] sample:		590.0 time, 590.9 real, 2370.1 MB
[runlim] sample:		600.0 time, 600.9 real, 2124.2 MB
[runlim] sample:		610.0 time, 610.9 real, 1981.5 MB
[runlim] sample:		620.0 time, 620.9 real, 1981.5 MB
[runlim] sample:		630.0 time, 630.9 real, 1962.4 MB
[runlim] sample:		640.0 time, 640.9 real, 1854.5 MB
[runlim] sample:		650.0 time, 650.9 real, 1798.5 MB
[runlim] sample:		660.0 time, 660.9 real, 1798.8 MB
[runlim] sample:		669.9 time, 670.9 real, 1801.9 MB
[runlim] sample:		680.0 time, 680.9 real, 1809.0 MB
[runlim] sample:		690.0 time, 690.9 real, 1832.9 MB
[runlim] sample:		700.0 time, 700.9 real, 1832.9 MB
[runlim] sample:		710.0 time, 710.9 real, 1832.9 MB
[runlim] sample:		720.0 time, 720.9 real, 1901.9 MB
[runlim] sample:		729.9 time, 730.9 real, 2699.4 MB
[runlim] sample:		739.9 time, 740.9 real, 2299.6 MB
[runlim] sample:		749.9 time, 750.9 real, 2299.6 MB
[runlim] sample:		760.0 time, 760.9 real, 2299.6 MB
[runlim] sample:		770.0 time, 770.9 real, 2299.6 MB
[runlim] sample:		779.9 time, 780.9 real, 2299.6 MB
[runlim] sample:		789.9 time, 790.9 real, 2299.9 MB
[runlim] sample:		799.9 time, 800.9 real, 2299.9 MB
[runlim] sample:		809.9 time, 810.9 real, 2359.2 MB
[runlim] sample:		819.9 time, 820.9 real, 2424.7 MB
[runlim] sample:		829.9 time, 830.9 real, 2490.4 MB
[runlim] sample:		839.9 time, 840.9 real, 2557.7 MB
[runlim] sample:		849.9 time, 850.9 real, 2623.5 MB
[runlim] sample:		859.9 time, 860.9 real, 2687.7 MB
[runlim] sample:		869.9 time, 870.9 real, 2754.4 MB
[runlim] sample:		879.9 time, 880.9 real, 2819.1 MB
[runlim] sample:		889.9 time, 890.9 real, 2883.3 MB
[runlim] sample:		899.9 time, 900.9 real, 2949.1 MB
[runlim] sample:		909.9 time, 910.9 real, 3015.8 MB
[runlim] sample:		919.9 time, 920.9 real, 3098.5 MB
[runlim] sample:		929.9 time, 930.9 real, 3188.3 MB
[runlim] sample:		939.9 time, 940.9 real, 3838.5 MB
[runlim] sample:		949.9 time, 950.9 real, 3838.5 MB
[runlim] sample:		959.9 time, 960.9 real, 3748.4 MB
[runlim] sample:		969.9 time, 970.9 real, 3849.1 MB
[runlim] sample:		979.9 time, 980.9 real, 3849.9 MB
[runlim] sample:		989.9 time, 990.9 real, 2965.2 MB
[runlim] sample:		999.9 time, 1000.9 real, 2965.2 MB
[runlim] sample:		1009.9 time, 1010.9 real, 2356.0 MB
[runlim] sample:		1019.9 time, 1020.9 real, 2640.0 MB
[runlim] sample:		1029.9 time, 1030.9 real, 2679.0 MB
[runlim] sample:		1039.9 time, 1040.9 real, 2679.0 MB
[runlim] sample:		1049.9 time, 1050.9 real, 2679.0 MB
[runlim] sample:		1059.9 time, 1060.9 real, 2679.0 MB
[runlim] sample:		1069.9 time, 1070.9 real, 2679.0 MB
[runlim] sample:		1079.9 time, 1080.9 real, 3014.4 MB
[runlim] sample:		1089.9 time, 1090.9 real, 3014.4 MB
[runlim] sample:		1099.9 time, 1100.9 real, 3120.7 MB
[runlim] sample:		1109.9 time, 1110.9 real, 3019.2 MB
[runlim] sample:		1119.9 time, 1120.9 real, 3007.5 MB
[runlim] sample:		1129.9 time, 1130.9 real, 3007.9 MB
[runlim] sample:		1139.9 time, 1140.9 real, 3007.9 MB
[runlim] sample:		1149.9 time, 1150.9 real, 2400.1 MB
[runlim] sample:		1159.9 time, 1160.9 real, 2400.1 MB
[runlim] sample:		1169.9 time, 1170.9 real, 2400.1 MB
[runlim] sample:		1179.9 time, 1180.9 real, 2400.1 MB
[runlim] sample:		1189.9 time, 1190.9 real, 2501.7 MB
[runlim] sample:		1199.9 time, 1200.9 real, 2877.1 MB
[runlim] sample:		1209.9 time, 1210.9 real, 2877.1 MB
