[runlim] version:		1.10
[runlim] time limit:		900 seconds
[runlim] real time limit:	900 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/V-nos6.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] start:			Wed Aug 14 05:14:35 2024
[runlim] main pid:		4159
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 326 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 337 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 326 ( V-nos6.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 675.
c Encoding starts with w = 326:
c	Labels and Vertices aux var: 67500
c	Labels and Vertices constraints:  1013175
c	Obj k aux var: 672300
c	Obj k constraints: 4505685
c	Obj k glue staircase constraints: 1798260
c	Encoding duration: 1s
c	Number of clauses: 5519197
c	Number of irredundant clauses: 5517179
c	Number of variables: 1195425
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.0 real, 932.5 MB
[runlim] sample:		20.0 time, 20.0 real, 871.0 MB
[runlim] sample:		30.0 time, 30.0 real, 958.4 MB
[runlim] sample:		40.0 time, 40.0 real, 989.8 MB
[runlim] sample:		50.0 time, 50.0 real, 1070.7 MB
[runlim] sample:		60.0 time, 60.0 real, 964.7 MB
[runlim] sample:		70.0 time, 70.0 real, 965.0 MB
[runlim] sample:		80.0 time, 80.0 real, 966.5 MB
[runlim] sample:		90.0 time, 90.0 real, 966.5 MB
[runlim] sample:		100.0 time, 100.0 real, 1093.7 MB
[runlim] sample:		110.0 time, 110.0 real, 922.2 MB
[runlim] sample:		120.0 time, 120.0 real, 1056.1 MB
[runlim] sample:		130.0 time, 130.0 real, 924.3 MB
[runlim] sample:		140.0 time, 140.0 real, 947.1 MB
[runlim] sample:		150.0 time, 150.0 real, 947.1 MB
[runlim] sample:		160.0 time, 160.0 real, 947.9 MB
[runlim] sample:		170.0 time, 170.0 real, 949.4 MB
[runlim] sample:		180.0 time, 180.0 real, 1014.2 MB
[runlim] sample:		190.0 time, 190.0 real, 1016.0 MB
[runlim] sample:		200.0 time, 200.0 real, 1024.0 MB
[runlim] sample:		210.0 time, 210.0 real, 973.5 MB
[runlim] sample:		220.0 time, 220.0 real, 973.5 MB
[runlim] sample:		230.0 time, 230.0 real, 973.5 MB
[runlim] sample:		240.0 time, 240.0 real, 1115.3 MB
[runlim] sample:		250.0 time, 250.0 real, 974.7 MB
[runlim] sample:		260.0 time, 260.0 real, 1112.0 MB
[runlim] sample:		270.0 time, 270.0 real, 985.2 MB
[runlim] sample:		280.0 time, 280.0 real, 979.4 MB
[runlim] sample:		290.0 time, 290.0 real, 979.4 MB
[runlim] sample:		300.0 time, 300.0 real, 1004.0 MB
[runlim] sample:		310.0 time, 310.0 real, 1006.9 MB
[runlim] sample:		320.0 time, 320.0 real, 1006.9 MB
[runlim] sample:		330.0 time, 330.0 real, 1011.4 MB
[runlim] sample:		340.0 time, 340.0 real, 1002.9 MB
[runlim] sample:		350.0 time, 350.0 real, 1023.9 MB
[runlim] sample:		360.0 time, 360.0 real, 1023.9 MB
[runlim] sample:		370.0 time, 370.0 real, 1023.6 MB
[runlim] sample:		380.0 time, 380.0 real, 1024.2 MB
[runlim] sample:		390.0 time, 390.0 real, 979.7 MB
[runlim] sample:		400.0 time, 400.0 real, 1048.8 MB
[runlim] sample:		410.0 time, 410.0 real, 1017.4 MB
[runlim] sample:		420.0 time, 420.0 real, 1017.4 MB
[runlim] sample:		430.0 time, 430.0 real, 1029.9 MB
[runlim] sample:		440.0 time, 440.0 real, 990.6 MB
[runlim] sample:		450.0 time, 450.0 real, 1012.6 MB
[runlim] sample:		460.0 time, 460.0 real, 1039.0 MB
[runlim] sample:		470.0 time, 470.0 real, 1127.1 MB
[runlim] sample:		480.0 time, 480.0 real, 1138.8 MB
[runlim] sample:		490.0 time, 490.0 real, 1244.6 MB
[runlim] sample:		500.0 time, 500.0 real, 1142.3 MB
[runlim] sample:		510.0 time, 510.0 real, 1086.2 MB
[runlim] sample:		520.0 time, 520.0 real, 1133.8 MB
[runlim] sample:		530.0 time, 530.0 real, 1099.3 MB
[runlim] sample:		540.0 time, 540.0 real, 1292.8 MB
[runlim] sample:		550.0 time, 550.0 real, 1143.2 MB
[runlim] sample:		560.0 time, 560.0 real, 1144.0 MB
[runlim] sample:		570.0 time, 570.0 real, 1056.9 MB
[runlim] sample:		580.0 time, 580.0 real, 1125.8 MB
[runlim] sample:		590.0 time, 590.0 real, 1177.9 MB
[runlim] sample:		599.9 time, 600.0 real, 1215.2 MB
[runlim] sample:		609.9 time, 610.0 real, 1222.3 MB
[runlim] sample:		619.9 time, 620.0 real, 1245.3 MB
[runlim] sample:		629.9 time, 630.0 real, 1245.3 MB
[runlim] sample:		639.9 time, 640.0 real, 1286.4 MB
[runlim] sample:		649.9 time, 650.0 real, 1251.7 MB
[runlim] sample:		659.9 time, 660.0 real, 1251.7 MB
[runlim] sample:		669.9 time, 670.0 real, 1271.2 MB
[runlim] sample:		679.9 time, 680.0 real, 1455.6 MB
[runlim] sample:		689.9 time, 690.0 real, 1240.0 MB
[runlim] sample:		699.9 time, 700.0 real, 1268.6 MB
[runlim] sample:		709.9 time, 710.0 real, 1273.4 MB
[runlim] sample:		719.9 time, 720.0 real, 1256.3 MB
[runlim] sample:		729.9 time, 730.0 real, 1219.8 MB
[runlim] sample:		739.9 time, 740.0 real, 1232.4 MB
[runlim] sample:		749.9 time, 750.0 real, 1232.4 MB
[runlim] sample:		759.9 time, 760.0 real, 1244.1 MB
[runlim] sample:		769.9 time, 770.0 real, 1278.8 MB
[runlim] sample:		779.9 time, 780.0 real, 1244.1 MB
[runlim] sample:		789.9 time, 790.0 real, 1256.5 MB
[runlim] sample:		799.9 time, 800.0 real, 1258.2 MB
[runlim] sample:		809.9 time, 810.0 real, 1243.9 MB
[runlim] sample:		819.9 time, 820.0 real, 1239.6 MB
[runlim] sample:		829.9 time, 830.0 real, 1239.6 MB
[runlim] sample:		839.9 time, 840.0 real, 1274.4 MB
[runlim] sample:		849.9 time, 850.0 real, 1277.2 MB
[runlim] sample:		859.9 time, 860.0 real, 1282.1 MB
[runlim] sample:		869.9 time, 870.0 real, 1282.1 MB
[runlim] sample:		879.9 time, 880.0 real, 1283.0 MB
[runlim] sample:		889.9 time, 890.0 real, 1248.2 MB
[runlim] sample:		899.9 time, 900.0 real, 1248.2 MB
c Signal interruption.
[runlim] end:			Wed Aug 14 05:29:35 2024
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			900.06 seconds
[runlim] time:			899.86 seconds
[runlim] space:			1525.0 MB
[runlim] samples:		9000
