[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/P-can__445.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] start:			Thu Aug 15 18:09:08 2024
[runlim] main pid:		14778
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 78 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 445.
c Encoding starts with w = 78:
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  456570
c	Obj k aux var: 330635
c	Obj k constraints: 3804809
c	Obj k glue staircase constraints: 2450674
c	Encoding duration: 1s
c	Number of clauses: 4261601
c	Number of irredundant clauses: 4260131
c	Number of variables: 565150
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.7 real, 610.7 MB
[runlim] sample:		20.0 time, 20.7 real, 703.4 MB
[runlim] sample:		30.0 time, 30.7 real, 701.0 MB
[runlim] sample:		40.0 time, 40.7 real, 676.3 MB
[runlim] sample:		50.0 time, 50.7 real, 679.8 MB
[runlim] sample:		60.0 time, 60.7 real, 704.9 MB
[runlim] sample:		70.0 time, 70.7 real, 792.7 MB
[runlim] sample:		80.0 time, 80.7 real, 813.9 MB
[runlim] sample:		90.0 time, 90.7 real, 692.5 MB
[runlim] sample:		100.0 time, 100.7 real, 662.5 MB
[runlim] sample:		110.0 time, 110.7 real, 727.8 MB
[runlim] sample:		120.0 time, 120.7 real, 722.4 MB
[runlim] sample:		130.0 time, 130.7 real, 796.3 MB
[runlim] sample:		140.0 time, 140.7 real, 815.7 MB
[runlim] sample:		150.0 time, 150.7 real, 787.1 MB
[runlim] sample:		160.0 time, 160.7 real, 714.4 MB
[runlim] sample:		170.0 time, 170.7 real, 804.0 MB
[runlim] sample:		180.0 time, 180.7 real, 736.9 MB
[runlim] sample:		190.0 time, 190.7 real, 717.6 MB
[runlim] sample:		200.0 time, 200.7 real, 786.9 MB
[runlim] sample:		210.0 time, 210.7 real, 773.5 MB
[runlim] sample:		220.0 time, 220.7 real, 732.9 MB
[runlim] sample:		230.0 time, 230.7 real, 731.6 MB
[runlim] sample:		240.0 time, 240.7 real, 731.6 MB
[runlim] sample:		250.0 time, 250.7 real, 724.1 MB
[runlim] sample:		260.0 time, 260.7 real, 730.0 MB
[runlim] sample:		270.0 time, 270.7 real, 739.6 MB
[runlim] sample:		280.0 time, 280.7 real, 734.7 MB
[runlim] sample:		290.0 time, 290.7 real, 750.6 MB
[runlim] sample:		300.0 time, 300.7 real, 747.5 MB
[runlim] sample:		310.0 time, 310.7 real, 853.0 MB
[runlim] sample:		320.0 time, 320.7 real, 717.5 MB
[runlim] sample:		330.0 time, 330.7 real, 709.7 MB
[runlim] sample:		340.0 time, 340.7 real, 701.5 MB
[runlim] sample:		350.0 time, 350.7 real, 718.9 MB
[runlim] sample:		360.0 time, 360.7 real, 753.6 MB
[runlim] sample:		370.0 time, 370.7 real, 749.0 MB
[runlim] sample:		380.0 time, 380.7 real, 749.0 MB
[runlim] sample:		390.0 time, 390.7 real, 777.9 MB
[runlim] sample:		400.0 time, 400.7 real, 777.9 MB
[runlim] sample:		410.0 time, 410.7 real, 783.3 MB
[runlim] sample:		420.0 time, 420.7 real, 785.2 MB
[runlim] sample:		430.0 time, 430.7 real, 775.8 MB
[runlim] sample:		440.0 time, 440.7 real, 775.1 MB
[runlim] sample:		450.0 time, 450.7 real, 775.1 MB
[runlim] sample:		460.0 time, 460.7 real, 849.6 MB
[runlim] sample:		470.0 time, 470.7 real, 1009.6 MB
[runlim] sample:		480.0 time, 480.7 real, 1009.6 MB
[runlim] sample:		490.0 time, 490.7 real, 1262.3 MB
[runlim] sample:		500.0 time, 500.7 real, 932.2 MB
[runlim] sample:		510.0 time, 510.7 real, 982.7 MB
[runlim] sample:		520.0 time, 520.7 real, 1145.4 MB
[runlim] sample:		530.0 time, 530.7 real, 852.4 MB
[runlim] sample:		540.0 time, 540.7 real, 772.0 MB
[runlim] sample:		550.0 time, 550.7 real, 819.4 MB
[runlim] sample:		560.0 time, 560.7 real, 834.8 MB
[runlim] sample:		570.0 time, 570.7 real, 1158.1 MB
[runlim] sample:		580.0 time, 580.7 real, 1158.1 MB
[runlim] sample:		590.0 time, 590.7 real, 1236.9 MB
[runlim] sample:		600.0 time, 600.7 real, 1383.4 MB
[runlim] sample:		610.0 time, 610.7 real, 1603.4 MB
[runlim] sample:		620.0 time, 620.7 real, 1215.4 MB
[runlim] sample:		630.0 time, 630.7 real, 1179.7 MB
[runlim] sample:		640.0 time, 640.7 real, 1008.6 MB
[runlim] sample:		650.0 time, 650.7 real, 1008.6 MB
[runlim] sample:		660.0 time, 660.7 real, 1203.4 MB
[runlim] sample:		670.0 time, 670.7 real, 1009.1 MB
[runlim] sample:		680.0 time, 680.7 real, 1029.7 MB
[runlim] sample:		690.0 time, 690.7 real, 1029.7 MB
[runlim] sample:		700.0 time, 700.7 real, 1029.7 MB
[runlim] sample:		710.0 time, 710.7 real, 1029.7 MB
[runlim] sample:		720.0 time, 720.7 real, 1030.2 MB
[runlim] sample:		730.0 time, 730.7 real, 1030.5 MB
[runlim] sample:		740.0 time, 740.7 real, 1202.2 MB
[runlim] sample:		750.0 time, 750.7 real, 2027.8 MB
[runlim] sample:		760.0 time, 760.7 real, 1974.2 MB
[runlim] sample:		770.0 time, 770.7 real, 1974.2 MB
[runlim] sample:		780.0 time, 780.7 real, 1264.0 MB
[runlim] sample:		790.0 time, 790.7 real, 1264.0 MB
[runlim] sample:		800.0 time, 800.7 real, 1264.0 MB
[runlim] sample:		810.0 time, 810.7 real, 1264.0 MB
[runlim] sample:		820.0 time, 820.7 real, 1264.3 MB
[runlim] sample:		830.0 time, 830.7 real, 1264.3 MB
[runlim] sample:		840.0 time, 840.7 real, 1264.3 MB
[runlim] sample:		850.0 time, 850.7 real, 1264.3 MB
[runlim] sample:		860.0 time, 860.7 real, 1264.3 MB
[runlim] sample:		870.0 time, 870.7 real, 1264.3 MB
[runlim] sample:		880.0 time, 880.7 real, 1546.8 MB
[runlim] sample:		890.0 time, 890.7 real, 1546.8 MB
[runlim] sample:		900.0 time, 900.7 real, 1270.4 MB
[runlim] sample:		910.0 time, 910.7 real, 1270.4 MB
[runlim] sample:		920.0 time, 920.7 real, 1270.4 MB
[runlim] sample:		930.0 time, 930.7 real, 1270.4 MB
[runlim] sample:		940.0 time, 940.7 real, 1270.4 MB
[runlim] sample:		950.0 time, 950.7 real, 1270.4 MB
[runlim] sample:		960.0 time, 960.7 real, 1270.4 MB
[runlim] sample:		970.0 time, 970.7 real, 1878.4 MB
[runlim] sample:		980.0 time, 980.7 real, 1878.4 MB
[runlim] sample:		990.0 time, 990.7 real, 1878.4 MB
[runlim] sample:		1000.0 time, 1000.7 real, 1887.7 MB
[runlim] sample:		1010.0 time, 1010.7 real, 1275.3 MB
[runlim] sample:		1020.0 time, 1020.7 real, 1275.3 MB
[runlim] sample:		1030.0 time, 1030.7 real, 1275.3 MB
[runlim] sample:		1040.0 time, 1040.7 real, 1653.4 MB
[runlim] sample:		1050.0 time, 1050.7 real, 1658.7 MB
[runlim] sample:		1060.0 time, 1060.7 real, 1658.7 MB
[runlim] sample:		1070.0 time, 1070.7 real, 1715.2 MB
[runlim] sample:		1080.0 time, 1080.7 real, 1715.2 MB
[runlim] sample:		1090.0 time, 1090.7 real, 1715.2 MB
[runlim] sample:		1100.0 time, 1100.7 real, 1715.2 MB
[runlim] sample:		1110.0 time, 1110.7 real, 1715.2 MB
[runlim] sample:		1119.9 time, 1120.7 real, 1715.2 MB
[runlim] sample:		1130.0 time, 1130.7 real, 1986.6 MB
[runlim] sample:		1140.0 time, 1140.7 real, 1986.6 MB
[runlim] sample:		1150.0 time, 1150.7 real, 1986.6 MB
[runlim] sample:		1160.0 time, 1160.7 real, 1986.6 MB
[runlim] sample:		1170.0 time, 1170.7 real, 1986.6 MB
[runlim] sample:		1180.0 time, 1180.7 real, 1986.6 MB
[runlim] sample:		1189.9 time, 1190.7 real, 1986.6 MB
[runlim] sample:		1199.9 time, 1200.7 real, 2002.8 MB
[runlim] sample:		1209.9 time, 1210.7 real, 2109.2 MB
[runlim] sample:		1219.9 time, 1220.7 real, 2216.7 MB
