[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_symbreak_min_node
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/P-can__445.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] start:			Wed Aug 21 09:41:48 2024
[runlim] main pid:		3127
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 78 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 445.
c Encoding starts with w = 78:
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  456570
c	Obj k aux var: 330635
c	Obj k constraints: 3804809
c	Obj k glue staircase constraints: 2450674
c	Encoding duration: 1s
c	Number of clauses: 4261601
c	Number of irredundant clauses: 4260251
c	Number of variables: 565150
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.4 real, 683.9 MB
[runlim] sample:		20.0 time, 20.4 real, 704.1 MB
[runlim] sample:		30.0 time, 30.4 real, 689.0 MB
[runlim] sample:		40.0 time, 40.4 real, 666.6 MB
[runlim] sample:		50.0 time, 50.4 real, 695.3 MB
[runlim] sample:		60.0 time, 60.4 real, 698.9 MB
[runlim] sample:		70.0 time, 70.4 real, 671.6 MB
[runlim] sample:		80.0 time, 80.4 real, 694.1 MB
[runlim] sample:		90.0 time, 90.4 real, 644.9 MB
[runlim] sample:		100.0 time, 100.4 real, 650.8 MB
[runlim] sample:		110.0 time, 110.4 real, 680.3 MB
[runlim] sample:		120.0 time, 120.4 real, 873.0 MB
[runlim] sample:		129.9 time, 130.4 real, 915.6 MB
[runlim] sample:		139.9 time, 140.4 real, 987.8 MB
[runlim] sample:		149.9 time, 150.4 real, 904.1 MB
[runlim] sample:		159.9 time, 160.4 real, 832.8 MB
[runlim] sample:		169.9 time, 170.4 real, 820.1 MB
[runlim] sample:		179.9 time, 180.4 real, 820.1 MB
[runlim] sample:		189.9 time, 190.4 real, 999.7 MB
[runlim] sample:		199.9 time, 200.4 real, 1030.2 MB
[runlim] sample:		209.9 time, 210.4 real, 1049.1 MB
[runlim] sample:		219.9 time, 220.4 real, 984.1 MB
[runlim] sample:		229.9 time, 230.4 real, 943.0 MB
[runlim] sample:		239.9 time, 240.4 real, 929.2 MB
[runlim] sample:		249.9 time, 250.4 real, 835.4 MB
[runlim] sample:		259.9 time, 260.4 real, 837.8 MB
[runlim] sample:		269.9 time, 270.4 real, 848.0 MB
[runlim] sample:		279.9 time, 280.4 real, 848.0 MB
[runlim] sample:		289.9 time, 290.4 real, 1001.0 MB
[runlim] sample:		299.9 time, 300.4 real, 1016.0 MB
[runlim] sample:		309.9 time, 310.4 real, 1290.7 MB
[runlim] sample:		319.9 time, 320.4 real, 1149.8 MB
[runlim] sample:		329.9 time, 330.4 real, 857.8 MB
[runlim] sample:		339.9 time, 340.4 real, 837.3 MB
[runlim] sample:		349.9 time, 350.4 real, 849.4 MB
[runlim] sample:		359.9 time, 360.4 real, 1167.4 MB
[runlim] sample:		369.9 time, 370.4 real, 1136.6 MB
[runlim] sample:		379.9 time, 380.4 real, 1253.6 MB
[runlim] sample:		389.9 time, 390.4 real, 1284.6 MB
[runlim] sample:		399.9 time, 400.4 real, 1284.6 MB
[runlim] sample:		409.9 time, 410.4 real, 1329.0 MB
[runlim] sample:		419.9 time, 420.4 real, 1351.9 MB
[runlim] sample:		429.9 time, 430.4 real, 1352.1 MB
[runlim] sample:		439.9 time, 440.4 real, 1320.3 MB
[runlim] sample:		449.9 time, 450.4 real, 1093.2 MB
[runlim] sample:		459.9 time, 460.4 real, 1275.7 MB
[runlim] sample:		469.9 time, 470.4 real, 944.1 MB
[runlim] sample:		479.9 time, 480.4 real, 1019.4 MB
[runlim] sample:		489.9 time, 490.4 real, 1046.9 MB
[runlim] sample:		499.9 time, 500.4 real, 1046.9 MB
[runlim] sample:		509.9 time, 510.4 real, 1209.9 MB
[runlim] sample:		519.9 time, 520.4 real, 1209.9 MB
[runlim] sample:		529.9 time, 530.4 real, 1622.8 MB
[runlim] sample:		539.9 time, 540.4 real, 1173.1 MB
[runlim] sample:		549.9 time, 550.4 real, 932.0 MB
[runlim] sample:		559.9 time, 560.4 real, 932.0 MB
[runlim] sample:		569.9 time, 570.4 real, 1094.6 MB
[runlim] sample:		579.9 time, 580.4 real, 914.6 MB
[runlim] sample:		589.9 time, 590.4 real, 888.5 MB
[runlim] sample:		599.9 time, 600.4 real, 915.5 MB
[runlim] sample:		609.9 time, 610.4 real, 910.9 MB
[runlim] sample:		619.9 time, 620.4 real, 910.9 MB
[runlim] sample:		629.9 time, 630.4 real, 1239.6 MB
[runlim] sample:		639.9 time, 640.4 real, 1239.6 MB
[runlim] sample:		649.9 time, 650.4 real, 1239.6 MB
[runlim] sample:		659.9 time, 660.4 real, 1386.0 MB
[runlim] sample:		669.9 time, 670.4 real, 1541.8 MB
[runlim] sample:		679.9 time, 680.4 real, 2687.9 MB
[runlim] sample:		689.9 time, 690.4 real, 1925.1 MB
[runlim] sample:		699.9 time, 700.4 real, 1213.3 MB
[runlim] sample:		709.9 time, 710.4 real, 1213.3 MB
[runlim] sample:		719.9 time, 720.4 real, 996.7 MB
[runlim] sample:		729.9 time, 730.4 real, 1196.1 MB
[runlim] sample:		739.9 time, 740.4 real, 1196.1 MB
[runlim] sample:		749.9 time, 750.4 real, 1196.1 MB
[runlim] sample:		759.9 time, 760.4 real, 1196.1 MB
[runlim] sample:		769.9 time, 770.4 real, 1232.5 MB
[runlim] sample:		779.9 time, 780.4 real, 1384.0 MB
[runlim] sample:		789.9 time, 790.4 real, 1920.4 MB
[runlim] sample:		799.9 time, 800.4 real, 1920.4 MB
[runlim] sample:		809.9 time, 810.4 real, 1441.2 MB
[runlim] sample:		819.9 time, 820.4 real, 1343.7 MB
[runlim] sample:		829.9 time, 830.4 real, 1343.7 MB
[runlim] sample:		839.9 time, 840.4 real, 1411.3 MB
[runlim] sample:		849.9 time, 850.4 real, 1411.3 MB
[runlim] sample:		859.9 time, 860.4 real, 1504.6 MB
[runlim] sample:		869.9 time, 870.4 real, 1457.1 MB
[runlim] sample:		879.9 time, 880.4 real, 1309.8 MB
[runlim] sample:		889.9 time, 890.4 real, 1316.7 MB
[runlim] sample:		899.9 time, 900.4 real, 1316.7 MB
[runlim] sample:		909.9 time, 910.4 real, 1341.6 MB
[runlim] sample:		919.9 time, 920.4 real, 1182.4 MB
[runlim] sample:		929.9 time, 930.4 real, 1182.4 MB
[runlim] sample:		939.9 time, 940.4 real, 1182.4 MB
[runlim] sample:		949.9 time, 950.4 real, 1683.5 MB
[runlim] sample:		959.9 time, 960.4 real, 1683.5 MB
[runlim] sample:		969.9 time, 970.4 real, 1683.5 MB
[runlim] sample:		979.9 time, 980.4 real, 1683.5 MB
[runlim] sample:		989.9 time, 990.4 real, 1719.4 MB
[runlim] sample:		999.9 time, 1000.4 real, 1800.2 MB
[runlim] sample:		1009.9 time, 1010.4 real, 1800.2 MB
[runlim] sample:		1019.9 time, 1020.4 real, 1800.2 MB
[runlim] sample:		1029.8 time, 1030.4 real, 1765.9 MB
[runlim] sample:		1039.8 time, 1040.4 real, 1765.9 MB
[runlim] sample:		1049.8 time, 1050.4 real, 1765.9 MB
[runlim] sample:		1059.8 time, 1060.4 real, 1716.2 MB
[runlim] sample:		1069.8 time, 1070.4 real, 1716.2 MB
[runlim] sample:		1079.8 time, 1080.4 real, 1716.2 MB
[runlim] sample:		1089.8 time, 1090.4 real, 2057.9 MB
[runlim] sample:		1099.8 time, 1100.4 real, 1609.7 MB
[runlim] sample:		1109.8 time, 1110.4 real, 1609.7 MB
[runlim] sample:		1119.8 time, 1120.4 real, 1493.6 MB
[runlim] sample:		1129.8 time, 1130.4 real, 1493.6 MB
[runlim] sample:		1139.8 time, 1140.4 real, 1493.6 MB
[runlim] sample:		1149.8 time, 1150.4 real, 1521.6 MB
[runlim] sample:		1159.8 time, 1160.4 real, 1176.3 MB
[runlim] sample:		1169.8 time, 1170.4 real, 1176.3 MB
[runlim] sample:		1179.8 time, 1180.4 real, 1412.5 MB
[runlim] sample:		1189.8 time, 1190.4 real, 1412.5 MB
[runlim] sample:		1199.8 time, 1200.4 real, 1425.0 MB
[runlim] sample:		1209.8 time, 1210.4 real, 1425.0 MB
[runlim] sample:		1219.8 time, 1220.4 real, 1415.5 MB
