[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_hybrid_NSC_binomial
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/BenchmarksAdd/T-dwt__592.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] argv[3]:		-split-size
[runlim] argv[4]:		10
[runlim] start:			Tue Aug 27 21:21:32 2024
[runlim] main pid:		14287
[runlim] log captured:
c DuplexEncoder 0.8.
c Splitting clauses at length 10.
c Solving strategy: from LB to UB.
c LB-w = 103 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 150 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 103 ( T-dwt__592.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 592.
c Encoding starts with w = 103:
c	Labels and Vertices aux var: 55648
c	Labels and Vertices constraints:  792096
c	Obj k aux var: 571872
c	Obj k constraints: 6758880
c	Obj k glue staircase constraints: 4387920
c	Encoding duration: 2s
c	Number of clauses: 7590936
c	Number of irredundant clauses: 7588882
c	Number of variables: 1017648
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 1194.7 MB
[runlim] sample:		20.0 time, 20.1 real, 1195.6 MB
[runlim] sample:		30.0 time, 30.1 real, 1213.6 MB
[runlim] sample:		40.0 time, 40.1 real, 1219.6 MB
[runlim] sample:		50.0 time, 50.1 real, 1239.1 MB
[runlim] sample:		60.0 time, 60.1 real, 1217.1 MB
[runlim] sample:		70.0 time, 70.1 real, 1243.6 MB
[runlim] sample:		80.0 time, 80.1 real, 1249.7 MB
[runlim] sample:		90.0 time, 90.1 real, 1288.5 MB
[runlim] sample:		100.0 time, 100.1 real, 1300.8 MB
[runlim] sample:		110.0 time, 110.1 real, 1500.6 MB
[runlim] sample:		120.0 time, 120.1 real, 1300.5 MB
[runlim] sample:		129.9 time, 130.1 real, 1258.1 MB
[runlim] sample:		139.9 time, 140.1 real, 1237.1 MB
[runlim] sample:		149.9 time, 150.1 real, 1278.9 MB
[runlim] sample:		159.9 time, 160.1 real, 1196.1 MB
[runlim] sample:		169.9 time, 170.1 real, 1196.1 MB
[runlim] sample:		179.9 time, 180.1 real, 1280.2 MB
[runlim] sample:		189.9 time, 190.1 real, 1284.3 MB
[runlim] sample:		199.9 time, 200.1 real, 1217.3 MB
[runlim] sample:		209.9 time, 210.1 real, 1237.1 MB
[runlim] sample:		219.9 time, 220.1 real, 1251.9 MB
[runlim] sample:		229.9 time, 230.1 real, 1251.9 MB
[runlim] sample:		239.9 time, 240.1 real, 1275.3 MB
[runlim] sample:		249.9 time, 250.1 real, 1207.0 MB
[runlim] sample:		259.9 time, 260.1 real, 1270.3 MB
[runlim] sample:		269.9 time, 270.1 real, 1227.2 MB
[runlim] sample:		279.9 time, 280.1 real, 1228.0 MB
[runlim] sample:		289.9 time, 290.1 real, 1312.5 MB
[runlim] sample:		299.9 time, 300.1 real, 1572.1 MB
[runlim] sample:		309.9 time, 310.1 real, 1314.1 MB
[runlim] sample:		319.9 time, 320.1 real, 1307.9 MB
[runlim] sample:		329.9 time, 330.1 real, 1251.0 MB
[runlim] sample:		339.9 time, 340.1 real, 1265.2 MB
[runlim] sample:		349.9 time, 350.1 real, 1265.2 MB
[runlim] sample:		359.9 time, 360.1 real, 1319.4 MB
[runlim] sample:		369.9 time, 370.1 real, 1272.3 MB
[runlim] sample:		379.9 time, 380.1 real, 1272.3 MB
[runlim] sample:		389.9 time, 390.1 real, 1754.2 MB
[runlim] sample:		399.9 time, 400.1 real, 1494.5 MB
[runlim] sample:		409.9 time, 410.1 real, 1494.5 MB
[runlim] sample:		419.9 time, 420.1 real, 1524.1 MB
[runlim] sample:		429.9 time, 430.1 real, 1524.1 MB
[runlim] sample:		439.9 time, 440.1 real, 1524.1 MB
[runlim] sample:		449.9 time, 450.1 real, 1642.2 MB
[runlim] sample:		459.9 time, 460.1 real, 1760.4 MB
[runlim] sample:		469.9 time, 470.1 real, 1994.2 MB
[runlim] sample:		479.9 time, 480.1 real, 1476.3 MB
[runlim] sample:		489.9 time, 490.1 real, 1476.3 MB
[runlim] sample:		499.9 time, 500.1 real, 1453.1 MB
[runlim] sample:		509.9 time, 510.1 real, 1605.4 MB
[runlim] sample:		519.9 time, 520.1 real, 1612.6 MB
[runlim] sample:		529.9 time, 530.1 real, 1480.7 MB
[runlim] sample:		539.9 time, 540.1 real, 1503.8 MB
[runlim] sample:		549.9 time, 550.1 real, 1482.9 MB
[runlim] sample:		559.9 time, 560.1 real, 1368.4 MB
[runlim] sample:		569.9 time, 570.1 real, 1430.7 MB
[runlim] sample:		579.9 time, 580.1 real, 1430.7 MB
[runlim] sample:		589.9 time, 590.1 real, 1436.4 MB
[runlim] sample:		599.9 time, 600.1 real, 1390.1 MB
[runlim] sample:		609.9 time, 610.1 real, 1406.9 MB
[runlim] sample:		619.9 time, 620.1 real, 1406.9 MB
[runlim] sample:		629.9 time, 630.1 real, 1495.0 MB
[runlim] sample:		639.9 time, 640.1 real, 1504.9 MB
[runlim] sample:		649.9 time, 650.1 real, 1448.1 MB
[runlim] sample:		659.9 time, 660.1 real, 1354.1 MB
[runlim] sample:		669.9 time, 670.1 real, 1373.9 MB
[runlim] sample:		679.9 time, 680.1 real, 1405.7 MB
[runlim] sample:		689.9 time, 690.1 real, 1539.4 MB
[runlim] sample:		699.9 time, 700.1 real, 1403.6 MB
[runlim] sample:		709.9 time, 710.1 real, 1405.2 MB
[runlim] sample:		719.9 time, 720.1 real, 1556.2 MB
[runlim] sample:		729.9 time, 730.1 real, 1462.5 MB
[runlim] sample:		739.9 time, 740.1 real, 1462.5 MB
[runlim] sample:		749.9 time, 750.1 real, 1423.8 MB
[runlim] sample:		759.9 time, 760.1 real, 1456.9 MB
[runlim] sample:		769.9 time, 770.1 real, 1494.9 MB
[runlim] sample:		779.9 time, 780.1 real, 1465.8 MB
[runlim] sample:		789.9 time, 790.1 real, 1486.8 MB
[runlim] sample:		799.9 time, 800.1 real, 1486.8 MB
[runlim] sample:		809.9 time, 810.1 real, 1505.5 MB
[runlim] sample:		819.9 time, 820.1 real, 1504.3 MB
[runlim] sample:		829.9 time, 830.1 real, 1504.3 MB
[runlim] sample:		839.9 time, 840.1 real, 1455.3 MB
[runlim] sample:		849.9 time, 850.1 real, 1455.3 MB
[runlim] sample:		859.9 time, 860.1 real, 1478.6 MB
[runlim] sample:		869.9 time, 870.1 real, 1516.6 MB
[runlim] sample:		879.9 time, 880.1 real, 1516.6 MB
[runlim] sample:		889.9 time, 890.1 real, 1535.5 MB
[runlim] sample:		899.9 time, 900.1 real, 1527.1 MB
[runlim] sample:		909.9 time, 910.1 real, 1528.4 MB
[runlim] sample:		919.9 time, 920.1 real, 1528.4 MB
[runlim] sample:		929.9 time, 930.1 real, 1491.6 MB
[runlim] sample:		939.9 time, 940.1 real, 1491.6 MB
[runlim] sample:		949.9 time, 950.1 real, 1488.2 MB
[runlim] sample:		959.9 time, 960.1 real, 1488.2 MB
[runlim] sample:		969.9 time, 970.1 real, 1495.7 MB
[runlim] sample:		979.9 time, 980.1 real, 1495.7 MB
[runlim] sample:		989.9 time, 990.1 real, 1448.0 MB
[runlim] sample:		999.9 time, 1000.1 real, 1471.8 MB
[runlim] sample:		1009.9 time, 1010.1 real, 1466.7 MB
[runlim] sample:		1019.9 time, 1020.1 real, 1478.7 MB
[runlim] sample:		1029.9 time, 1030.1 real, 1491.0 MB
[runlim] sample:		1039.9 time, 1040.1 real, 1491.0 MB
[runlim] sample:		1049.9 time, 1050.1 real, 1507.2 MB
[runlim] sample:		1059.9 time, 1060.1 real, 1507.2 MB
[runlim] sample:		1069.8 time, 1070.1 real, 1472.1 MB
[runlim] sample:		1079.8 time, 1080.1 real, 1788.6 MB
[runlim] sample:		1089.8 time, 1090.1 real, 1471.0 MB
[runlim] sample:		1099.8 time, 1100.1 real, 1448.7 MB
[runlim] sample:		1109.9 time, 1110.1 real, 1435.2 MB
[runlim] sample:		1119.8 time, 1120.1 real, 1482.9 MB
[runlim] sample:		1129.8 time, 1130.1 real, 1482.9 MB
[runlim] sample:		1139.8 time, 1140.1 real, 1482.9 MB
[runlim] sample:		1149.8 time, 1150.1 real, 1494.5 MB
[runlim] sample:		1159.8 time, 1160.1 real, 1494.5 MB
[runlim] sample:		1169.9 time, 1170.1 real, 1943.3 MB
[runlim] sample:		1179.9 time, 1180.1 real, 1620.5 MB
[runlim] sample:		1189.8 time, 1190.1 real, 1878.0 MB
