[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		./abw_enc_hybrid_NSC_binomial
[runlim] argv[1]:		Benchmarks/V-nos6.mtx.rnd
[runlim] argv[2]:		--duplexNSC
[runlim] argv[3]:		-split-size
[runlim] argv[4]:		10
[runlim] start:			Tue Aug 27 03:32:28 2024
[runlim] main pid:		3138
[runlim] log captured:
c DuplexEncoder 0.8.
c Splitting clauses at length 10.
c Solving strategy: from LB to UB.
c LB-w = 326 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 337 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 326 ( V-nos6.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a DuplexNSC encoder with n = 675.
c Encoding starts with w = 326:
c	Labels and Vertices aux var: 67500
c	Labels and Vertices constraints:  1013175
c	Obj k aux var: 469125
c	Obj k constraints: 4099335
c	Obj k glue staircase constraints: 1798260
c	Encoding duration: 1s
c	Number of clauses: 5185072
c	Number of irredundant clauses: 5183001
c	Number of variables: 1064475
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.5 real, 894.7 MB
[runlim] sample:		20.0 time, 20.5 real, 878.7 MB
[runlim] sample:		30.0 time, 30.5 real, 881.7 MB
[runlim] sample:		40.0 time, 40.5 real, 882.3 MB
[runlim] sample:		50.0 time, 50.5 real, 882.7 MB
[runlim] sample:		60.0 time, 60.5 real, 897.3 MB
[runlim] sample:		70.0 time, 70.5 real, 913.0 MB
[runlim] sample:		80.0 time, 80.5 real, 1047.7 MB
[runlim] sample:		90.0 time, 90.5 real, 848.9 MB
[runlim] sample:		100.0 time, 100.5 real, 912.6 MB
[runlim] sample:		110.0 time, 110.5 real, 913.7 MB
[runlim] sample:		120.0 time, 120.5 real, 865.9 MB
[runlim] sample:		130.0 time, 130.5 real, 901.6 MB
[runlim] sample:		140.0 time, 140.5 real, 903.8 MB
[runlim] sample:		150.0 time, 150.5 real, 878.0 MB
[runlim] sample:		160.0 time, 160.5 real, 917.0 MB
[runlim] sample:		170.0 time, 170.5 real, 919.5 MB
[runlim] sample:		180.0 time, 180.5 real, 925.1 MB
[runlim] sample:		190.0 time, 190.5 real, 881.3 MB
[runlim] sample:		200.0 time, 200.5 real, 911.3 MB
[runlim] sample:		210.0 time, 210.5 real, 939.7 MB
[runlim] sample:		220.0 time, 220.5 real, 950.8 MB
[runlim] sample:		230.0 time, 230.5 real, 927.0 MB
[runlim] sample:		240.0 time, 240.5 real, 971.8 MB
[runlim] sample:		250.0 time, 250.5 real, 972.5 MB
[runlim] sample:		260.0 time, 260.5 real, 930.7 MB
[runlim] sample:		270.0 time, 270.5 real, 930.9 MB
[runlim] sample:		280.0 time, 280.5 real, 935.4 MB
[runlim] sample:		289.9 time, 290.5 real, 939.0 MB
[runlim] sample:		300.0 time, 300.5 real, 928.9 MB
[runlim] sample:		309.9 time, 310.5 real, 982.1 MB
[runlim] sample:		319.9 time, 320.5 real, 959.5 MB
[runlim] sample:		329.9 time, 330.5 real, 1024.7 MB
[runlim] sample:		339.9 time, 340.5 real, 1126.5 MB
[runlim] sample:		349.9 time, 350.5 real, 1126.5 MB
[runlim] sample:		359.9 time, 360.5 real, 1124.4 MB
[runlim] sample:		369.9 time, 370.5 real, 1036.5 MB
[runlim] sample:		379.9 time, 380.5 real, 1036.5 MB
[runlim] sample:		389.9 time, 390.5 real, 1101.1 MB
[runlim] sample:		399.9 time, 400.5 real, 1104.8 MB
[runlim] sample:		409.9 time, 410.5 real, 1104.8 MB
[runlim] sample:		419.9 time, 420.5 real, 1148.6 MB
[runlim] sample:		429.9 time, 430.5 real, 1107.8 MB
[runlim] sample:		439.9 time, 440.5 real, 1148.6 MB
[runlim] sample:		449.9 time, 450.5 real, 1317.0 MB
[runlim] sample:		459.9 time, 460.5 real, 1135.3 MB
[runlim] sample:		469.9 time, 470.5 real, 1121.1 MB
[runlim] sample:		479.9 time, 480.5 real, 1130.8 MB
[runlim] sample:		489.9 time, 490.5 real, 1130.8 MB
[runlim] sample:		499.9 time, 500.5 real, 1140.1 MB
[runlim] sample:		509.9 time, 510.5 real, 1140.5 MB
[runlim] sample:		519.9 time, 520.5 real, 1147.0 MB
[runlim] sample:		529.9 time, 530.5 real, 1106.3 MB
[runlim] sample:		539.9 time, 540.5 real, 1108.3 MB
[runlim] sample:		549.9 time, 550.5 real, 1149.7 MB
[runlim] sample:		559.9 time, 560.5 real, 1143.5 MB
[runlim] sample:		569.9 time, 570.5 real, 1143.5 MB
[runlim] sample:		579.9 time, 580.5 real, 1142.9 MB
[runlim] sample:		589.9 time, 590.5 real, 1142.9 MB
[runlim] sample:		599.9 time, 600.5 real, 1143.4 MB
[runlim] sample:		609.9 time, 610.5 real, 1143.8 MB
[runlim] sample:		619.9 time, 620.5 real, 1157.7 MB
[runlim] sample:		629.9 time, 630.5 real, 1157.7 MB
[runlim] sample:		639.9 time, 640.5 real, 1126.6 MB
[runlim] sample:		649.9 time, 650.5 real, 1126.8 MB
[runlim] sample:		659.9 time, 660.5 real, 1353.7 MB
[runlim] sample:		669.9 time, 670.5 real, 1155.1 MB
[runlim] sample:		679.9 time, 680.5 real, 1155.7 MB
[runlim] sample:		689.9 time, 690.5 real, 1234.4 MB
[runlim] sample:		699.9 time, 700.5 real, 1162.3 MB
[runlim] sample:		709.9 time, 710.5 real, 1184.3 MB
[runlim] sample:		719.9 time, 720.5 real, 1206.0 MB
[runlim] sample:		729.9 time, 730.5 real, 1104.0 MB
[runlim] sample:		739.9 time, 740.5 real, 1130.0 MB
[runlim] sample:		749.9 time, 750.5 real, 1163.5 MB
[runlim] sample:		759.9 time, 760.5 real, 1157.0 MB
[runlim] sample:		769.9 time, 770.5 real, 1157.0 MB
[runlim] sample:		779.9 time, 780.5 real, 1176.4 MB
[runlim] sample:		789.9 time, 790.5 real, 1176.4 MB
[runlim] sample:		799.9 time, 800.5 real, 1205.4 MB
[runlim] sample:		809.9 time, 810.5 real, 1172.7 MB
[runlim] sample:		819.9 time, 820.5 real, 1185.5 MB
[runlim] sample:		829.9 time, 830.5 real, 1179.4 MB
[runlim] sample:		839.9 time, 840.5 real, 1179.4 MB
[runlim] sample:		849.9 time, 850.5 real, 1442.7 MB
[runlim] sample:		859.9 time, 860.5 real, 1203.8 MB
[runlim] sample:		869.9 time, 870.5 real, 1236.5 MB
[runlim] sample:		879.9 time, 880.5 real, 1236.5 MB
[runlim] sample:		889.9 time, 890.5 real, 1243.4 MB
[runlim] sample:		899.9 time, 900.5 real, 1243.4 MB
[runlim] sample:		909.9 time, 910.5 real, 1235.8 MB
[runlim] sample:		919.9 time, 920.5 real, 1250.6 MB
[runlim] sample:		929.9 time, 930.5 real, 1205.1 MB
[runlim] sample:		939.9 time, 940.5 real, 1205.1 MB
[runlim] sample:		949.9 time, 950.5 real, 1237.8 MB
[runlim] sample:		959.9 time, 960.5 real, 1245.6 MB
[runlim] sample:		969.9 time, 970.5 real, 1245.6 MB
[runlim] sample:		979.9 time, 980.5 real, 1213.0 MB
[runlim] sample:		989.9 time, 990.5 real, 1213.0 MB
[runlim] sample:		999.9 time, 1000.5 real, 1383.3 MB
[runlim] sample:		1009.9 time, 1010.5 real, 1383.3 MB
[runlim] sample:		1019.9 time, 1020.5 real, 1671.6 MB
[runlim] sample:		1029.9 time, 1030.5 real, 1252.7 MB
[runlim] sample:		1039.9 time, 1040.5 real, 1157.4 MB
[runlim] sample:		1049.9 time, 1050.5 real, 1157.4 MB
[runlim] sample:		1059.9 time, 1060.5 real, 1156.9 MB
[runlim] sample:		1069.9 time, 1070.5 real, 1186.6 MB
[runlim] sample:		1079.9 time, 1080.5 real, 1481.6 MB
[runlim] sample:		1089.9 time, 1090.5 real, 1241.7 MB
[runlim] sample:		1099.9 time, 1100.5 real, 1209.0 MB
[runlim] sample:		1109.9 time, 1110.5 real, 1223.8 MB
[runlim] sample:		1119.9 time, 1120.5 real, 1213.3 MB
[runlim] sample:		1129.9 time, 1130.5 real, 1213.3 MB
[runlim] sample:		1139.9 time, 1140.5 real, 1213.3 MB
[runlim] sample:		1149.9 time, 1150.5 real, 1441.3 MB
[runlim] sample:		1159.9 time, 1160.5 real, 1215.1 MB
[runlim] sample:		1169.9 time, 1170.5 real, 1455.4 MB
[runlim] sample:		1179.9 time, 1180.5 real, 1204.5 MB
[runlim] sample:		1189.9 time, 1190.5 real, 1210.8 MB
[runlim] sample:		1199.9 time, 1200.5 real, 1163.3 MB
[runlim] sample:		1209.9 time, 1210.5 real, 1163.3 MB
[runlim] sample:		1219.9 time, 1220.5 real, 1173.5 MB
