[runlim] version:		1.10
[runlim] time limit:		3600 seconds
[runlim] real time limit:	3600 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/abw_enc_no_symbreak
[runlim] argv[1]:		/home/truongxuanhieu/AntiBandwidthReconstruct/build/Benchmarks/Q-494_bus.mtx.rnd
[runlim] argv[2]:		--duplex
[runlim] start:			Mon Aug 19 19:08:03 2024
[runlim] main pid:		13960
[runlim] log captured:
c DuplexEncoder 0.8.
c Solving strategy: from LB to UB.
c LB-w = 219 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 246 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c Antibandwidth problem with w = 219 ( Q-494_bus.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Duplex encoder with n = 494.
c Encoding starts with w = 219:
c	Labels and Vertices aux var: 42484
c	Labels and Vertices constraints:  552292
c	Obj k aux var: 700492
c	Obj k constraints: 2803288
c	Obj k glue staircase constraints: 644014
c	Encoding duration: 1s
c	Number of clauses: 3355580
c	Number of irredundant clauses: 3082892
c	Number of variables: 987012
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 698.1 MB
[runlim] sample:		20.0 time, 20.1 real, 701.0 MB
[runlim] sample:		30.0 time, 30.1 real, 710.7 MB
[runlim] sample:		40.0 time, 40.1 real, 714.8 MB
[runlim] sample:		50.0 time, 50.1 real, 711.3 MB
[runlim] sample:		60.0 time, 60.1 real, 715.5 MB
[runlim] sample:		70.0 time, 70.1 real, 692.4 MB
[runlim] sample:		80.0 time, 80.1 real, 685.6 MB
[runlim] sample:		90.0 time, 90.1 real, 695.9 MB
[runlim] sample:		100.0 time, 100.1 real, 704.0 MB
[runlim] sample:		110.0 time, 110.1 real, 710.0 MB
[runlim] sample:		120.0 time, 120.1 real, 710.4 MB
[runlim] sample:		130.0 time, 130.1 real, 665.4 MB
[runlim] sample:		140.0 time, 140.1 real, 760.4 MB
[runlim] sample:		150.0 time, 150.1 real, 679.1 MB
[runlim] sample:		160.0 time, 160.1 real, 667.4 MB
[runlim] sample:		170.0 time, 170.1 real, 687.0 MB
[runlim] sample:		180.0 time, 180.1 real, 692.2 MB
[runlim] sample:		190.0 time, 190.1 real, 682.4 MB
[runlim] sample:		200.0 time, 200.1 real, 673.5 MB
[runlim] sample:		209.9 time, 210.1 real, 717.9 MB
[runlim] sample:		219.9 time, 220.1 real, 734.8 MB
[runlim] sample:		229.9 time, 230.1 real, 653.4 MB
[runlim] sample:		239.9 time, 240.1 real, 721.4 MB
[runlim] sample:		249.9 time, 250.1 real, 734.1 MB
[runlim] sample:		259.9 time, 260.1 real, 704.0 MB
[runlim] sample:		269.9 time, 270.1 real, 753.1 MB
[runlim] sample:		279.9 time, 280.1 real, 759.6 MB
[runlim] sample:		289.9 time, 290.1 real, 780.5 MB
[runlim] sample:		299.9 time, 300.1 real, 748.2 MB
[runlim] sample:		309.9 time, 310.1 real, 781.2 MB
[runlim] sample:		319.9 time, 320.1 real, 766.7 MB
[runlim] sample:		329.9 time, 330.1 real, 794.6 MB
[runlim] sample:		339.9 time, 340.1 real, 869.7 MB
[runlim] sample:		349.9 time, 350.1 real, 849.2 MB
[runlim] sample:		359.9 time, 360.1 real, 795.1 MB
[runlim] sample:		369.9 time, 370.1 real, 789.3 MB
[runlim] sample:		379.9 time, 380.1 real, 804.0 MB
[runlim] sample:		389.9 time, 390.1 real, 796.3 MB
[runlim] sample:		399.9 time, 400.1 real, 792.1 MB
[runlim] sample:		409.9 time, 410.1 real, 798.1 MB
[runlim] sample:		419.9 time, 420.1 real, 816.5 MB
[runlim] sample:		429.9 time, 430.1 real, 802.9 MB
[runlim] sample:		439.9 time, 440.1 real, 812.5 MB
[runlim] sample:		449.9 time, 450.1 real, 796.2 MB
[runlim] sample:		459.9 time, 460.1 real, 818.2 MB
[runlim] sample:		469.9 time, 470.1 real, 909.3 MB
[runlim] sample:		479.9 time, 480.1 real, 831.4 MB
[runlim] sample:		489.9 time, 490.1 real, 814.5 MB
[runlim] sample:		499.9 time, 500.1 real, 814.5 MB
[runlim] sample:		509.9 time, 510.1 real, 827.1 MB
[runlim] sample:		519.9 time, 520.1 real, 860.7 MB
[runlim] sample:		529.9 time, 530.1 real, 871.8 MB
[runlim] sample:		539.9 time, 540.1 real, 847.6 MB
[runlim] sample:		549.9 time, 550.1 real, 819.0 MB
[runlim] sample:		559.9 time, 560.1 real, 802.2 MB
[runlim] sample:		569.9 time, 570.1 real, 815.3 MB
[runlim] sample:		579.9 time, 580.1 real, 789.2 MB
[runlim] sample:		589.9 time, 590.1 real, 809.1 MB
[runlim] sample:		599.9 time, 600.1 real, 853.4 MB
[runlim] sample:		609.9 time, 610.1 real, 853.4 MB
[runlim] sample:		619.9 time, 620.1 real, 802.0 MB
[runlim] sample:		629.9 time, 630.1 real, 802.0 MB
[runlim] sample:		639.9 time, 640.1 real, 854.8 MB
[runlim] sample:		649.9 time, 650.1 real, 833.9 MB
[runlim] sample:		659.9 time, 660.1 real, 833.9 MB
[runlim] sample:		669.9 time, 670.1 real, 833.9 MB
[runlim] sample:		679.9 time, 680.1 real, 880.6 MB
[runlim] sample:		689.9 time, 690.1 real, 880.6 MB
[runlim] sample:		699.9 time, 700.1 real, 887.0 MB
[runlim] sample:		709.9 time, 710.1 real, 862.4 MB
[runlim] sample:		719.9 time, 720.1 real, 862.4 MB
[runlim] sample:		729.9 time, 730.1 real, 862.4 MB
[runlim] sample:		739.9 time, 740.1 real, 863.7 MB
[runlim] sample:		749.9 time, 750.1 real, 863.7 MB
[runlim] sample:		759.9 time, 760.1 real, 890.5 MB
[runlim] sample:		769.9 time, 770.1 real, 829.1 MB
[runlim] sample:		779.9 time, 780.1 real, 778.8 MB
[runlim] sample:		789.9 time, 790.1 real, 858.2 MB
[runlim] sample:		799.9 time, 800.1 real, 916.5 MB
[runlim] sample:		809.9 time, 810.1 real, 868.1 MB
[runlim] sample:		819.9 time, 820.1 real, 868.1 MB
[runlim] sample:		829.9 time, 830.1 real, 904.0 MB
[runlim] sample:		839.9 time, 840.1 real, 884.9 MB
[runlim] sample:		849.9 time, 850.1 real, 867.4 MB
[runlim] sample:		859.9 time, 860.1 real, 876.5 MB
[runlim] sample:		869.9 time, 870.1 real, 876.5 MB
[runlim] sample:		879.9 time, 880.1 real, 914.2 MB
[runlim] sample:		889.9 time, 890.1 real, 936.0 MB
[runlim] sample:		899.9 time, 900.1 real, 936.0 MB
[runlim] sample:		909.9 time, 910.1 real, 878.3 MB
[runlim] sample:		919.9 time, 920.1 real, 878.3 MB
[runlim] sample:		929.9 time, 930.1 real, 903.2 MB
[runlim] sample:		939.9 time, 940.1 real, 903.2 MB
[runlim] sample:		949.9 time, 950.1 real, 901.9 MB
[runlim] sample:		959.9 time, 960.1 real, 901.9 MB
[runlim] sample:		969.9 time, 970.1 real, 901.9 MB
[runlim] sample:		979.9 time, 980.1 real, 1009.8 MB
[runlim] sample:		989.9 time, 990.1 real, 867.3 MB
[runlim] sample:		999.9 time, 1000.1 real, 867.3 MB
[runlim] sample:		1009.9 time, 1010.1 real, 867.3 MB
[runlim] sample:		1019.9 time, 1020.1 real, 1034.4 MB
[runlim] sample:		1029.9 time, 1030.1 real, 1034.4 MB
[runlim] sample:		1039.9 time, 1040.1 real, 963.7 MB
[runlim] sample:		1049.9 time, 1050.1 real, 973.0 MB
[runlim] sample:		1059.8 time, 1060.1 real, 1057.4 MB
[runlim] sample:		1069.8 time, 1070.1 real, 998.2 MB
[runlim] sample:		1079.8 time, 1080.1 real, 998.2 MB
[runlim] sample:		1089.8 time, 1090.1 real, 1079.8 MB
[runlim] sample:		1099.8 time, 1100.1 real, 1079.8 MB
[runlim] sample:		1109.9 time, 1110.1 real, 952.1 MB
[runlim] sample:		1119.8 time, 1120.1 real, 971.8 MB
[runlim] sample:		1129.8 time, 1130.1 real, 1008.9 MB
[runlim] sample:		1139.8 time, 1140.1 real, 982.4 MB
[runlim] sample:		1149.8 time, 1150.1 real, 986.8 MB
[runlim] sample:		1159.8 time, 1160.1 real, 986.8 MB
[runlim] sample:		1169.8 time, 1170.1 real, 1020.0 MB
[runlim] sample:		1179.8 time, 1180.1 real, 1020.0 MB
[runlim] sample:		1189.8 time, 1190.1 real, 1047.6 MB
[runlim] sample:		1199.8 time, 1200.1 real, 1047.6 MB
[runlim] sample:		1209.8 time, 1210.1 real, 1047.6 MB
[runlim] sample:		1219.8 time, 1220.1 real, 1113.7 MB
[runlim] sample:		1229.8 time, 1230.1 real, 1113.7 MB
[runlim] sample:		1239.8 time, 1240.1 real, 1044.1 MB
